timestamp_ns,frequency,time_relative_s
905349084000939,950000.0,0.006185994
905349084034631,940000.0,0.006219686
905349085654545,0.0,0.0078396
905349085654992,0.0,0.007840047
905349114826379,950000.0,0.037011434
905349114854577,940000.0,0.037039632
905349116078006,0.0,0.038263061
905349116078617,0.0,0.038263672
905349130283776,950000.0,0.052468831
905349130302819,940000.0,0.052487874
905349132405073,0.0,0.054590128
905349132405684,0.0,0.054590739
905349147185754,950000.0,0.069370809
905349147216922,940000.0,0.069401977
905349149115889,0.0,0.071300944
905349149116784,0.0,0.071301839
905349151076501,950000.0,0.073261556
905349151104903,940000.0,0.073289958
905349153016646,0.0,0.075201701
905349153017215,0.0,0.07520227
905349163634159,950000.0,0.085819214
905349163677697,940000.0,0.085862752
905349165623864,0.0,0.087808919
905349165624637,0.0,0.087809692
905349180316450,950000.0,0.102501505
905349180350874,940000.0,0.102535929
905349182215661,0.0,0.104400716
905349182216434,0.0,0.104401489
905349196694462,950000.0,0.118879517
905349196715295,940000.0,0.11890035
905349198444055,0.0,0.12062911
905349198444787,0.0,0.120629842
905349213287520,950000.0,0.135472575
905349213314986,940000.0,0.135500041
905349215032556,0.0,0.137217611
905349215033003,0.0,0.137218058
905349230318770,950000.0,0.152503825
905349230336958,940000.0,0.152522013
905349232042606,0.0,0.154227661
905349232043298,0.0,0.154228353
905349258404463,950000.0,0.180589518
905349258413822,940000.0,0.180598877
905349258585616,0.0,0.180770671
905349258585941,0.0,0.180770996
905349262253747,950000.0,0.184438802
905349262277917,940000.0,0.184462972
905349265553674,0.0,0.187738729
905349265554528,0.0,0.187739583
905349314904952,950000.0,0.237090007
905349314909631,940000.0,0.237094686
905349316306319,0.0,0.238491374
905349316306970,0.0,0.238492025
905349332426558,950000.0,0.254611613
905349332438358,940000.0,0.254623413
905349333772709,0.0,0.255957764
905349333773278,0.0,0.255958333
905349343297163,950000.0,0.265482218
905349343317305,940000.0,0.26550236
905349345504846,0.0,0.267689901
905349345505741,0.0,0.267690796
905349355693770,950000.0,0.277878825
905349355708744,940000.0,0.277893799
905349357638879,0.0,0.279823934
905349357639327,0.0,0.279824382
905349363980310,950000.0,0.286165365
905349363991744,940000.0,0.286176799
905349366040734,0.0,0.288225789
905349366041345,0.0,0.2882264
905349366743168,950000.0,0.288928223
905349366744592,940000.0,0.288929647
905349368322473,0.0,0.290507528
905349368322798,0.0,0.290507853
905349381560754,950000.0,0.303745809
905349381578251,940000.0,0.303763306
905349383728926,0.0,0.305913981
905349383730025,0.0,0.30591508
905349397288700,950000.0,0.319473755
905349397322880,940000.0,0.319507935
905349400798669,0.0,0.322983724
905349400799808,0.0,0.322984863
905349415074955,950000.0,0.33726001
905349415097334,940000.0,0.337282389
905349417083215,0.0,0.33926827
905349417084029,0.0,0.339269084
905349430947635,950000.0,0.35313269
905349430987471,940000.0,0.353172526
