timestamp_ns,duration_ns,cpu,utid,thread_name,tid,time_relative_s
905272301642626,1775390,5,6920,com.tencent.mm,24784,0.022492391
905272303489020,13225,5,6920,com.tencent.mm,24784,0.024338785
905272303540453,20589,5,6920,com.tencent.mm,24784,0.024390218
905272303622403,5086,5,6920,com.tencent.mm,24784,0.024472168
905272303640998,4069,5,6920,com.tencent.mm,24784,0.024490763
905272307956183,26652,5,6920,com.tencent.mm,24784,0.028805948
905272308121589,6810384,5,6920,com.tencent.mm,24784,0.028971354
905272315149746,393962,5,6920,com.tencent.mm,24784,0.035999511
905272315594286,2013834,6,6920,com.tencent.mm,24784,0.036444051
905272317694139,81014,5,6920,com.tencent.mm,24784,0.038543904
905272317784675,431030,5,6920,com.tencent.mm,24784,0.03863444
905272318261888,4701416,5,6920,com.tencent.mm,24784,0.039111653
905272322944953,166097,7,6921,Signal Catcher,24785,0.043794718
905272323115973,11777507,5,6920,com.tencent.mm,24784,0.043965738
905272334854743,62866,7,6922,Jit thread pool,24786,0.055704508
905272334911750,4119507,5,6920,com.tencent.mm,24784,0.055761515
905272334936693,79549,7,6922,Jit thread pool,24786,0.055786458
905272339217333,948445,5,6920,com.tencent.mm,24784,0.060067098
905272339880703,38575,6,6922,Jit thread pool,24786,0.060730468
905272340027025,27791,7,6925,HeapTaskDaemon,24789,0.06087679
905272340074551,26530,7,6925,HeapTaskDaemon,24789,0.060924316
905272340109748,116943,6,6926,ReferenceQueueD,24790,0.060959513
905272340181485,69661,5,6920,com.tencent.mm,24784,0.06103125
905272340212979,30395,7,6927,FinalizerDaemon,24791,0.061062744
905272340236091,185140,6,6926,ReferenceQueueD,24790,0.061085856
905272340254157,38859,7,6927,FinalizerDaemon,24791,0.061103922
905272340272630,3622,5,6920,com.tencent.mm,24784,0.061122395
905272340289395,3032064,5,6920,com.tencent.mm,24784,0.06113916
905272340352871,42603,7,6928,FinalizerWatchd,24792,0.061202636
905272340367642,59570,4,6927,FinalizerDaemon,24791,0.061217407
905272340406867,7650,7,6928,FinalizerWatchd,24792,0.061256632
905272342053880,109009,7,6929,binder:24784_1,24793,0.062903645
905272342162889,14852,7,6930,binder:24784_2,24794,0.063012654
905272342187425,43173,7,6930,binder:24784_2,24794,0.06303719
905272343384081,170410,5,6920,com.tencent.mm,24784,0.064233846
905272343649502,143758,5,6920,com.tencent.mm,24784,0.064499267
905272344398444,22217,1,6920,com.tencent.mm,24784,0.065248209
905272345457445,877401,6,6930,binder:24784_2,24794,0.06630721
905272346198045,5941,7,6929,binder:24784_1,24793,0.06704781
905272346239916,3173,7,6929,binder:24784_1,24793,0.067089681
905272346311449,117472,7,6931,binder:24784_3,24795,0.067161214
905272347643602,1430664,7,6920,com.tencent.mm,24784,0.068493367
905272347866665,182088,6,6931,binder:24784_3,24795,0.06871643
905272349148159,22095,7,6920,com.tencent.mm,24784,0.069997924
905272349216112,75154,7,6920,com.tencent.mm,24784,0.070065877
905272349483080,300333,7,6920,com.tencent.mm,24784,0.070332845
905272349822354,25203491,7,6920,com.tencent.mm,24784,0.070672119
905272374966682,169555,5,6938,Profile Saver,24803,0.095816447
905272375040656,12533,7,6920,com.tencent.mm,24784,0.095890421
905272375644579,53182,6,6920,com.tencent.mm,24784,0.096494344
905272375713345,1525838,7,6920,com.tencent.mm,24784,0.09656311
905272377366706,651733,7,6920,com.tencent.mm,24784,0.098216471
905272378091722,106364,7,6920,com.tencent.mm,24784,0.098941487
905272378242723,54321,7,6920,com.tencent.mm,24784,0.099092488
