timestamp_ns,frequency,time_relative_s
905272284514533,900000.0,0.005364298
905272284545091,807000.0,0.005394856
905272286286058,0.0,0.007135823
905272286286791,0.0,0.007136556
905272310205614,900000.0,0.031055379
905272310222704,807000.0,0.031072469
905272311521328,0.0,0.032371093
905272311522061,0.0,0.032371826
905272325618700,900000.0,0.046468465
905272325635016,807000.0,0.046484781
905272327735887,0.0,0.048585652
905272327736416,0.0,0.048586181
905272342195401,900000.0,0.063045166
905272342224982,807000.0,0.063074747
905272345958177,0.0,0.066807942
905272345958950,0.0,0.066808715
905272359081265,900000.0,0.07993103
905272359103807,807000.0,0.079953572
905272361070034,0.0,0.081919799
905272361070807,0.0,0.081920572
905272375654548,900000.0,0.096504313
905272375680386,807000.0,0.096530151
905272377562425,0.0,0.09841219
905272377563117,0.0,0.098412882
905272391915656,900000.0,0.112765421
905272391929694,807000.0,0.112779459
905272393658251,0.0,0.114508016
905272393659186,0.0,0.114508951
905272408686367,900000.0,0.129536132
905272408723965,807000.0,0.12957373
905272410430834,0.0,0.131280599
905272410431769,0.0,0.131281534
905272425488329,900000.0,0.146338094
905272425530646,807000.0,0.146380411
905272427241747,0.0,0.148091512
905272427242154,0.0,0.148091919
905272510098192,900000.0,0.230947957
905272510115445,807000.0,0.23096521
905272511816494,0.0,0.232666259
905272511817308,0.0,0.232667073
905272514859626,900000.0,0.235709391
905272514873745,807000.0,0.23572351
905272517578050,0.0,0.238427815
905272517579230,0.0,0.238428995
905272576063890,900000.0,0.296913655
905272576092902,807000.0,0.296942667
905272578536913,0.0,0.299386678
905272578538052,0.0,0.299387817
905272596187670,900000.0,0.317037435
905272596200975,807000.0,0.31705074
905272597983243,0.0,0.318833008
905272597983771,0.0,0.318833536
905272609855354,900000.0,0.330705119
905272609866910,807000.0,0.330716675
905272611949266,0.0,0.332799031
905272611949999,0.0,0.332799764
