time_100ms,cpu,cpu_util,time_relative_s
9049036,0,0.00030965,-0.492983103
9049036,1,0.00043539,-0.492983103
9049036,3,0.00051025,-0.492983103
9049037,0,0.08646404,-0.392983103
9049037,1,0.03284791,-0.392983103
9049037,2,0.00770142,-0.392983103
9049037,3,0.01835489,-0.392983103
9049037,5,0.00293945,-0.392983103
9049038,0,0.03198977,-0.292983103
9049038,1,0.17394936,-0.292983103
9049038,2,0.09813028,-0.292983103
9049038,3,0.03595297,-0.292983103
9049038,4,0.10155843,-0.292983103
9049038,5,0.13286215,-0.292983103
9049038,6,0.00360229,-0.292983103
9049038,7,0.00319743,-0.292983103
9049039,0,0.00326418,-0.192983103
9049039,1,0.01723956,-0.192983103
9049039,2,0.09238933,-0.192983103
9049039,3,0.10543293,-0.192983103
9049039,4,0.77243775,-0.192983103
9049039,5,0.00349406,-0.192983103
9049039,7,0.71966105,-0.192983103
9049040,0,0.07331506,-0.092983103
9049040,1,0.10249796,-0.092983103
9049040,2,0.08826943,-0.092983103
9049040,3,0.08394248,-0.092983103
9049040,4,0.04481281,-0.092983103
9049040,5,0.05464639,-0.092983103
9049040,6,0.18544632,-0.092983103
9049040,7,0.32966347,-0.092983103
9049041,0,0.57728474,0.007016897
9049041,1,0.64535725,0.007016897
9049041,2,0.53330851,0.007016897
9049041,3,0.27877156,0.007016897
9049041,4,0.46676187,0.007016897
9049041,5,0.36095576,0.007016897
9049041,6,0.4865393,0.007016897
9049041,7,0.73710528,0.007016897
9049042,0,0.94180908,0.107016897
9049042,1,0.96607503,0.107016897
9049042,2,1.00395018,0.107016897
9049042,3,0.86839883,0.107016897
9049042,4,0.99000447,0.107016897
9049042,5,0.97832889,0.107016897
9049042,6,0.96294516,0.107016897
9049042,7,0.94268314,0.107016897
9049043,0,0.9965519,0.207016897
9049043,1,0.94166708,0.207016897
9049043,2,0.92490846,0.207016897
9049043,3,0.94610228,0.207016897
9049043,4,0.98102332,0.207016897
9049043,5,0.99680827,0.207016897
9049043,6,0.98054483,0.207016897
9049043,7,0.8672957,0.207016897
9049044,0,0.9680831,0.307016897
9049044,1,0.99008054,0.307016897
9049044,2,0.95740925,0.307016897
9049044,3,1.00847454,0.307016897
9049044,4,0.98054647,0.307016897
9049044,5,1.00039835,0.307016897
9049044,6,0.9971346,0.307016897
9049044,7,0.82217897,0.307016897
9049045,0,1.08428589,0.407016897
9049045,1,1.00901856,0.407016897
9049045,2,1.00769125,0.407016897
9049045,3,0.99032918,0.407016897
9049045,4,1.00015299,0.407016897
9049045,5,0.99118612,0.407016897
9049045,6,0.99962321,0.407016897
9049045,7,0.98549641,0.407016897
9049046,0,1.06450643,0.507016897
9049046,1,0.96924113,0.507016897
9049046,2,0.96601562,0.507016897
9049046,3,0.97586467,0.507016897
9049046,4,1.00154378,0.507016897
9049046,5,0.95369993,0.507016897
9049046,6,0.98934406,0.507016897
9049046,7,1.00479044,0.507016897
9049047,0,0.79930257,0.607016897
9049047,1,0.86093343,0.607016897
9049047,2,0.91361857,0.607016897
9049047,3,0.79430621,0.607016897
9049047,4,0.99707031,0.607016897
9049047,5,0.98051513,0.607016897
9049047,6,0.9982479,0.607016897
9049047,7,0.99504639,0.607016897
9049048,0,0.76990684,0.707016897
9049048,1,0.76444418,0.707016897
9049048,2,0.74160561,0.707016897
9049048,3,0.68130331,0.707016897
9049048,4,0.99111777,0.707016897
9049048,5,0.9202397,0.707016897
9049048,6,0.93986288,0.707016897
9049048,7,0.9628239,0.707016897
9049049,0,0.08544435,0.807016897
9049049,1,0.02861246,0.807016897
9049049,2,0.06569987,0.807016897
9049049,3,0.09741699,0.807016897
9049049,4,0.16675903,0.807016897
9049049,5,0.16116943,0.807016897
9049049,6,0.16362548,0.807016897
9049049,7,0.26905273,0.807016897
