timestamp_ns,frequency,time_relative_s
904904100110707,900000.0,0.007127604
904904100146352,723000.0,0.007163249
904904103967682,0.0,0.010984579
904904103968211,0.0,0.010985108
904904122087514,900000.0,0.029104411
904904122118805,723000.0,0.029135702
904904124451650,0.0,0.031468547
904904124451975,0.0,0.031468872
904904136449005,900000.0,0.043465902
904904136476267,723000.0,0.043493164
904904137746612,0.0,0.044763509
904904137747467,0.0,0.044764364
904904151735301,900000.0,0.058752198
904904151764028,723000.0,0.058780925
904904153961822,0.0,0.060978719
904904153962677,0.0,0.060979574
904904168492828,900000.0,0.075509725
904904168516428,723000.0,0.075533325
904904170473948,0.0,0.077490845
904904170474436,0.0,0.077491333
904904185506826,900000.0,0.092523723
904904185540354,723000.0,0.092557251
904904187468862,0.0,0.094485759
904904187469431,0.0,0.094486328
904904202451446,900000.0,0.109468343
904904202482859,723000.0,0.109499756
904904204396555,0.0,0.111413452
904904204397613,0.0,0.11141451
904904205862335,900000.0,0.112879232
904904205888051,723000.0,0.112904948
904904207640900,0.0,0.114657797
904904207641795,0.0,0.114658692
904904218015045,900000.0,0.125031942
904904218055206,723000.0,0.125072103
904904219795847,0.0,0.126812744
904904219796783,0.0,0.12681368
904904234059601,900000.0,0.141076498
904904234071238,723000.0,0.141088135
904904234358429,0.0,0.141375326
904904234359080,0.0,0.141375977
904904234956899,900000.0,0.141973796
904904234965362,723000.0,0.141982259
904904236667348,0.0,0.143684245
904904236667836,0.0,0.143684733
904904246592722,900000.0,0.153609619
904904246609731,723000.0,0.153626628
904904249280263,0.0,0.15629716
904904249280996,0.0,0.156297893
904904251272491,900000.0,0.158289388
904904251292755,723000.0,0.158309652
904904253173533,0.0,0.16019043
904904253174265,0.0,0.160191162
904904305158844,900000.0,0.212175741
904904305172516,723000.0,0.212189413
904904307033274,0.0,0.214050171
904904307033885,0.0,0.214050782
904904407457143,900000.0,0.31447404
904904407478465,723000.0,0.314495362
904904409456899,0.0,0.316473796
904904409457713,0.0,0.31647461
904904421410268,900000.0,0.328427165
904904421420725,723000.0,0.328437622
904904422685415,0.0,0.329702312
904904422685903,0.0,0.3297028
904904453021800,900000.0,0.360038697
904904453051504,723000.0,0.360068401
904904454304474,0.0,0.361321371
904904454305084,0.0,0.361321981
904904498994293,900000.0,0.40601119
904904499004100,723000.0,0.406020997
904904501716746,0.0,0.408733643
904904501717560,0.0,0.408734457
904904504241364,900000.0,0.411258261
904904504253367,723000.0,0.411270264
904904505532176,0.0,0.412549073
904904505532461,0.0,0.412549358
904904506625071,900000.0,0.413641968
904904506640127,723000.0,0.413657024
904904508350372,0.0,0.415367269
904904508351064,0.0,0.415367961
904904509476430,900000.0,0.416493327
904904509482005,723000.0,0.416498902
904904511808177,0.0,0.418825074
904904511808706,0.0,0.418825603
904904519483226,900000.0,0.426500123
904904519493032,723000.0,0.426509929
904904521619619,0.0,0.428636516
904904521620392,0.0,0.428637289
904904522324412,900000.0,0.429341309
904904522339508,723000.0,0.429356405
904904524618764,0.0,0.431635661
904904524619741,0.0,0.431636638
904904536350942,900000.0,0.443367839
904904536362132,723000.0,0.443379029
904904539706492,0.0,0.446723389
904904539707062,0.0,0.446723959
904904551458771,900000.0,0.458475668
904904551475250,723000.0,0.458492147
904904553359202,0.0,0.460376099
904904553359812,0.0,0.460376709
904904558108103,900000.0,0.465125
904904558121613,723000.0,0.46513851
904904560348663,0.0,0.46736556
904904560348785,0.0,0.467365682
904904570003001,900000.0,0.477019898
904904570041779,723000.0,0.477058676
904904571922841,0.0,0.478939738
904904571923655,0.0,0.478940552
904904572888702,900000.0,0.479905599
904904572905467,723000.0,0.479922364
904904575188507,0.0,0.482205404
904904575189443,0.0,0.48220634
904904584831980,900000.0,0.491848877
904904584852773,723000.0,0.49186967
904904586639964,0.0,0.493656861
904904586640615,0.0,0.493657512
904904589170807,900000.0,0.496187704
904904589187734,723000.0,0.496204631
904904591475535,0.0,0.498492432
904904591476023,0.0,0.49849292
904904602238475,900000.0,0.509255372
904904602265656,723000.0,0.509282553
904904604186025,0.0,0.511202922
904904604186635,0.0,0.511203532
904904605861847,900000.0,0.512878744
904904605878652,723000.0,0.512895549
904904608635854,0.0,0.515652751
904904608636790,0.0,0.515653687
904904618796295,900000.0,0.525813192
904904618821849,723000.0,0.525838746
904904620757151,0.0,0.527774048
904904620757680,0.0,0.527774577
904904622826731,900000.0,0.529843628
904904622839223,723000.0,0.52985612
904904625052724,0.0,0.532069621
904904625053375,0.0,0.532070272
