timestamp_ns,frequency,time_relative_s
904621406934341,950000.0,0.005100424
904621406962661,940000.0,0.005128744
904621408622817,0.0,0.0067889
904621408623305,0.0,0.006789388
904621419688694,950000.0,0.017854777
904621419718032,940000.0,0.017884115
904621421782607,0.0,0.01994869
904621421783299,0.0,0.019949382
904621435394668,950000.0,0.033560751
904621435425063,940000.0,0.033591146
904621436692031,0.0,0.034858114
904621436692926,0.0,0.034859009
904621448672337,950000.0,0.04683842
904621448703506,940000.0,0.046869589
904621450909153,0.0,0.049075236
904621450909642,0.0,0.049075725
904621466174941,950000.0,0.064341024
904621466208755,940000.0,0.064374838
904621468178847,0.0,0.06634493
904621468179661,0.0,0.066345744
904621482166274,950000.0,0.080332357
904621482186701,940000.0,0.080352784
904621484085789,0.0,0.082251872
904621484086318,0.0,0.082252401
904621498893854,950000.0,0.097059937
904621498912653,940000.0,0.097078736
904621500814101,0.0,0.098980184
904621500814712,0.0,0.098980795
904621515486587,950000.0,0.11365267
904621515496312,940000.0,0.113662395
904621517716526,0.0,0.115882609
904621517717137,0.0,0.11588322
904621531695368,950000.0,0.129861451
904621531704401,940000.0,0.129870484
904621533487156,0.0,0.131653239
904621533487807,0.0,0.13165389
904621544598078,950000.0,0.142764161
904621544627944,940000.0,0.142794027
904621545248305,0.0,0.143414388
904621545248672,0.0,0.143414755
904621548854466,950000.0,0.147020549
904621548872044,940000.0,0.147038127
904621552879287,0.0,0.15104537
904621552880223,0.0,0.151046306
904621589688491,950000.0,0.187854574
904621589718358,940000.0,0.187884441
904621591105076,0.0,0.189271159
904621591105687,0.0,0.18927177
904621616499445,950000.0,0.214665528
904621616509577,940000.0,0.21467566
904621618325495,0.0,0.216491578
904621618326064,0.0,0.216492147
904621699292332,950000.0,0.297458415
904621699318903,940000.0,0.297484986
904621701514582,0.0,0.299680665
904621701515924,0.0,0.299682007
904621702756037,950000.0,0.30092212
904621702766046,940000.0,0.300932129
904621704603612,0.0,0.302769695
904621704603856,0.0,0.302769939
904621715740778,950000.0,0.313906861
904621715768854,940000.0,0.313934937
904621719721654,0.0,0.317887737
904621719722142,0.0,0.317888225
904621731983047,950000.0,0.33014913
904621731997410,940000.0,0.330163493
904621735444473,0.0,0.333610556
904621735445571,0.0,0.333611654
904621749473851,950000.0,0.347639934
904621749484674,940000.0,0.347650757
904621751856297,0.0,0.35002238
904621751856989,0.0,0.350023072
904621765318699,950000.0,0.363484782
904621765361302,940000.0,0.363527385
904621768149958,0.0,0.366316041
904621768150731,0.0,0.366316814
904621781640680,950000.0,0.379806763
904621781652236,940000.0,0.379818319
904621783371678,0.0,0.381537761
904621783372288,0.0,0.381538371
904621783387181,950000.0,0.381553264
904621783398615,940000.0,0.381564698
904621785117039,0.0,0.383283122
904621785117568,0.0,0.383283651
