timestamp_ns,frequency,time_relative_s
905192522194548,386000.0,0.013639364
905192522222990,302000.0,0.013667806
905192524195036,0.0,0.015639852
905192524195565,0.0,0.015640381
905192545809619,386000.0,0.037254435
905192545859628,302000.0,0.037304444
905192547161752,0.0,0.038606568
905192547163298,0.0,0.038608114
905192561389453,386000.0,0.052834269
905192561447437,302000.0,0.052892253
905192564084318,0.0,0.055529134
905192564085498,0.0,0.055530314
905192577707243,386000.0,0.069152059
905192577729867,302000.0,0.069174683
905192580062549,0.0,0.071507365
905192580063770,0.0,0.071508586
905192584078784,386000.0,0.0755236
905192584095996,302000.0,0.075540812
905192586524504,0.0,0.07796932
905192586525603,0.0,0.077970419
905192594453337,386000.0,0.085898153
905192594472258,302000.0,0.085917074
905192595632658,160000.0,0.087077474
905192595652027,150000.0,0.087096843
905192597290332,0.0,0.088735148
905192597291105,0.0,0.088735921
905192611096159,386000.0,0.102540975
905192611116057,302000.0,0.102560873
905192611227019,430000.0,0.102671835
905192611249439,337000.0,0.102694255
905192613322355,0.0,0.104767171
905192613323251,0.0,0.104768067
905192627435067,386000.0,0.118879883
905192627462574,302000.0,0.11890739
905192629330575,0.0,0.120775391
905192629331836,0.0,0.120776652
905192634393889,386000.0,0.125838705
905192634407886,302000.0,0.125852702
905192636982878,0.0,0.128427694
905192636983692,0.0,0.128428508
905192644387826,386000.0,0.135832642
905192644410327,302000.0,0.135855143
905192646535450,0.0,0.137980266
905192646536548,0.0,0.137981364
905192660899992,386000.0,0.152344808
905192660915780,302000.0,0.152360596
905192662794930,0.0,0.154239746
905192662795988,0.0,0.154240804
905192716960295,160000.0,0.208405111
905192716977426,150000.0,0.208422242
905192717899016,0.0,0.209343832
905192717899260,0.0,0.209344076
905192720376880,160000.0,0.211821696
905192720388192,150000.0,0.211833008
905192725396330,0.0,0.216841146
905192725397632,0.0,0.216842448
905192781330331,659000.0,0.272775147
905192781361418,467000.0,0.272806234
905192781522347,531000.0,0.272967163
905192781560881,419000.0,0.273005697
905192784597299,0.0,0.276042115
905192784598438,0.0,0.276043254
