timestamp_ns,duration_ns,cpu,utid,thread_name,tid,time_relative_s
905192535495370,1427734,4,6856,com.tencent.mm,21027,0.026940186
905192537000578,558960,4,6856,com.tencent.mm,21027,0.028445394
905192537724455,19857,4,6856,com.tencent.mm,21027,0.029169271
905192537861052,3458,4,6856,com.tencent.mm,21027,0.029305868
905192537881031,2604,4,6856,com.tencent.mm,21027,0.029325847
905192537897917,2319,4,6856,com.tencent.mm,21027,0.029342733
905192538349496,30192,5,6856,com.tencent.mm,21027,0.029794312
905192538511320,6738607,5,6856,com.tencent.mm,21027,0.029956136
905192545692066,24658,4,6856,com.tencent.mm,21027,0.037136882
905192545964852,1291219,4,6856,com.tencent.mm,21027,0.037409668
905192547359587,53914,4,6856,com.tencent.mm,21027,0.038804403
905192547420419,3261922,4,6856,com.tencent.mm,21027,0.038865235
905192550705005,1014038,7,6856,com.tencent.mm,21027,0.042149821
905192551719043,137289,7,6857,Signal Catcher,21028,0.043163859
905192551863086,303467,6,6856,com.tencent.mm,21027,0.043307902
905192552185433,124186,7,6856,com.tencent.mm,21027,0.043630249
905192552318327,2893392,7,6856,com.tencent.mm,21027,0.043763143
905192555382862,4451090,7,6856,com.tencent.mm,21027,0.046827678
905192560250985,139933,7,6856,com.tencent.mm,21027,0.051695801
905192560709644,283895,7,6856,com.tencent.mm,21027,0.05215446
905192561122893,271118,7,6856,com.tencent.mm,21027,0.052567709
905192561418262,174032,7,6856,com.tencent.mm,21027,0.052863078
905192561667896,153157,7,6856,com.tencent.mm,21027,0.053112712
905192561798308,84635,4,6858,Jit thread pool,21029,0.053243124
905192561837085,16114,7,6856,com.tencent.mm,21027,0.053281901
905192562236459,27588,7,6856,com.tencent.mm,21027,0.053681275
905192562259815,55013,6,6858,Jit thread pool,21029,0.053704631
905192562297534,98837,5,6856,com.tencent.mm,21027,0.05374235
905192562331958,143433,6,6858,Jit thread pool,21029,0.053776774
905192562413623,4669027,5,6856,com.tencent.mm,21027,0.053858439
905192566921517,13957,6,6858,Jit thread pool,21029,0.058366333
905192567045663,69824,4,6859,HeapTaskDaemon,21030,0.058490479
905192567106210,67057,5,6856,com.tencent.mm,21027,0.058551026
905192567132577,46834,4,6859,HeapTaskDaemon,21030,0.058577393
905192567155526,120280,7,6860,ReferenceQueueD,21031,0.058600342
905192567189095,52775,4,6859,HeapTaskDaemon,21030,0.058633911
905192567215340,3378,5,6856,com.tencent.mm,21027,0.058660156
905192567230965,100342,5,6856,com.tencent.mm,21027,0.058675781
905192567290821,107625,4,6861,FinalizerDaemon,21032,0.058735637
905192567343840,2792847,5,6856,com.tencent.mm,21027,0.058788656
905192567372689,42684,7,6862,FinalizerWatchd,21033,0.058817505
905192568945484,183512,4,6863,binder:21027_1,21034,0.0603903
905192569120166,74056,7,6864,binder:21027_2,21035,0.060564982
905192570186817,157592,5,6856,com.tencent.mm,21027,0.061631633
905192570438770,133585,5,6856,com.tencent.mm,21027,0.061883586
905192571828500,31250,1,6856,com.tencent.mm,21027,0.063273316
905192572104134,718791,6,6864,binder:21027_2,21035,0.06354895
905192572800423,76294,7,6863,binder:21027_1,21034,0.064245239
905192572840340,7487,6,6864,binder:21027_2,21035,0.064285156
905192572876717,87159,7,6865,binder:21027_3,21036,0.064321533
905192573191415,1428833,7,6856,com.tencent.mm,21027,0.064636231
905192574173145,163371,4,6865,binder:21027_3,21036,0.065617961
905192574715300,23356,7,6856,com.tencent.mm,21027,0.066160116
905192574844735,90413,7,6856,com.tencent.mm,21027,0.066289551
905192575180876,313273,7,6856,com.tencent.mm,21027,0.066625692
905192575540739,29943360,7,6856,com.tencent.mm,21027,0.066985555
905192605484099,75765,7,6867,Profile Saver,21038,0.096928915
905192605677784,629231,7,6856,com.tencent.mm,21027,0.0971226
905192606368701,100668,7,6856,com.tencent.mm,21027,0.097813517
905192606509408,58512,7,6856,com.tencent.mm,21027,0.097954224
905192606714812,165649,7,6856,com.tencent.mm,21027,0.098159628
905192606922331,13631,7,6856,com.tencent.mm,21027,0.098367147
905192606969206,113566,7,6856,com.tencent.mm,21027,0.098414022
905192607221729,115438,7,6856,com.tencent.mm,21027,0.098666545
905192607419320,3697591,7,6856,com.tencent.mm,21027,0.098864136
905192611140023,80200,7,6856,com.tencent.mm,21027,0.102584839
905192611436979,39063,7,6856,com.tencent.mm,21027,0.102881795
905192611614510,26775,7,6856,com.tencent.mm,21027,0.103059326
905192611695280,22624,7,6856,com.tencent.mm,21027,0.103140096
905192611833057,90780,7,6856,com.tencent.mm,21027,0.103277873
905192612340585,47688,5,6856,com.tencent.mm,21027,0.103785401
905192612407764,160563,7,6856,com.tencent.mm,21027,0.10385258
905192612609302,104614,7,6856,com.tencent.mm,21027,0.104054118
905192612967701,128824,7,6856,com.tencent.mm,21027,0.104412517
905192613413379,85531,7,6856,com.tencent.mm,21027,0.104858195
905192613602385,77026,7,6856,com.tencent.mm,21027,0.105047201
905192613946175,381877,7,6856,com.tencent.mm,21027,0.105390991
905192614380420,151734,7,6856,com.tencent.mm,21027,0.105825236
905192614532154,223632,7,6868,SharedPreferenc,21039,0.10597697
