timestamp_ns,frequency,cpu,time_relative_s
905192622183277,2245000.0,4,0.113628093
905192622184457,2245000.0,5,0.113629273
905192622185474,2245000.0,6,0.11363029
905192623954476,2600000.0,4,0.115399292
905192623955534,2600000.0,5,0.11540035
905192623956551,2600000.0,6,0.115401367
905192631729623,910000.0,4,0.123174439
905192631730884,910000.0,5,0.1231757
905192631731942,910000.0,6,0.123176758
905192632195118,1950000.0,0,0.123639934
905192632196175,1950000.0,1,0.123640991
905192632197193,1950000.0,2,0.123642009
905192632198332,1950000.0,3,0.123643148
905192636399097,2245000.0,4,0.127843913
905192636399748,2245000.0,5,0.127844564
905192636400440,2245000.0,6,0.127845256
905192637336271,2600000.0,4,0.128781087
905192637337207,2600000.0,5,0.128782023
905192637338143,2600000.0,6,0.128782959
905192642797250,820000.0,0,0.134242066
905192642797901,820000.0,1,0.134242717
905192642798511,820000.0,2,0.134243327
905192642799162,820000.0,3,0.134243978
905192644757984,910000.0,4,0.1362028
905192644759530,910000.0,5,0.136204346
905192644760995,910000.0,6,0.136205811
905192645483244,2600000.0,4,0.13692806
905192645484831,2600000.0,5,0.136929647
905192645486296,2600000.0,6,0.136931112
905192652985726,1950000.0,0,0.144430542
905192652988412,1950000.0,1,0.144433228
905192652991260,1950000.0,2,0.144436076
905192652993132,1950000.0,3,0.144437948
905192663008228,1548000.0,0,0.154453044
905192663009082,1548000.0,1,0.154453898
905192663009855,1548000.0,2,0.154454671
905192663010507,1548000.0,3,0.154455323
905192663101123,2245000.0,4,0.154545939
905192663101856,2245000.0,5,0.154546672
905192663102588,2245000.0,6,0.154547404
905192668184742,2367000.0,4,0.159629558
905192668185230,2367000.0,5,0.159630046
905192668185474,2367000.0,6,0.15963029
905192673002124,955000.0,0,0.16444694
905192673003060,955000.0,1,0.164447876
905192673003833,955000.0,2,0.164448649
905192673004769,955000.0,3,0.164449585
905192676799284,2600000.0,4,0.1682441
905192676800953,2600000.0,5,0.168245769
905192676802336,2600000.0,6,0.168247152
905192683134774,820000.0,0,0.17457959
905192683136239,820000.0,1,0.174581055
905192683137541,820000.0,2,0.174582357
905192683138802,820000.0,3,0.174583618
905192693258147,1950000.0,0,0.184702963
905192693259937,1950000.0,1,0.184704753
905192693261483,1950000.0,2,0.184706299
905192693262948,1950000.0,3,0.184707764
905192694050912,2245000.0,4,0.185495728
905192694051726,2245000.0,5,0.185496542
905192694052377,2245000.0,6,0.185497193
905192695380298,2600000.0,4,0.186825114
905192695381031,2600000.0,5,0.186825847
905192695381722,2600000.0,6,0.186826538
905192709043140,1950000.0,0,0.200487956
905192709043140,1950000.0,1,0.200487956
905192709043140,1950000.0,2,0.200487956
905192709043140,1950000.0,3,0.200487956
905192709043140,2600000.0,4,0.200487956
905192709043140,2600000.0,5,0.200487956
905192709043140,2600000.0,6,0.200487956
905192709043140,3015000.0,7,0.200487956
905192714026294,2245000.0,4,0.20547111
905192714026701,2245000.0,5,0.205471517
905192714026864,2245000.0,6,0.20547168
905192714730803,2600000.0,4,0.206175619
905192714731088,2600000.0,5,0.206175904
905192714731250,2600000.0,6,0.206176066
905192732211923,2245000.0,4,0.223656739
905192732212818,2245000.0,5,0.223657634
905192732213632,2245000.0,6,0.223658448
905192733192717,2600000.0,4,0.224637533
905192733193449,2600000.0,5,0.224638265
905192733194100,2600000.0,6,0.224638916
905192746059620,3105000.0,7,0.237504436
905192752219450,2245000.0,4,0.243664266
905192752220183,2245000.0,5,0.243664999
905192752221241,2245000.0,6,0.243666057
905192753337004,2367000.0,4,0.24478182
905192753337329,2367000.0,5,0.244782145
905192753337492,2367000.0,6,0.244782308
905192759825407,2600000.0,4,0.251270223
905192759825733,2600000.0,5,0.251270549
905192759825977,2600000.0,6,0.251270793
905192792901050,2130000.0,4,0.284345866
905192792901457,2130000.0,5,0.284346273
905192792901661,2130000.0,6,0.284346477
905192793746550,2600000.0,4,0.285191366
905192793747649,2600000.0,5,0.285192465
905192793748584,2600000.0,6,0.2851934
905192806395516,1549000.0,4,0.297840332
905192806395923,1549000.0,5,0.297840739
905192806396249,1549000.0,6,0.297841065
905192808255380,2130000.0,4,0.299700196
905192808255868,2130000.0,5,0.299700684
905192808256193,2130000.0,6,0.299701009
905192809236581,2245000.0,4,0.300681397
905192809236947,2245000.0,5,0.300681763
905192809237191,2245000.0,6,0.300682007
905192810954598,2367000.0,4,0.302399414
905192810955005,2367000.0,5,0.302399821
905192810955249,2367000.0,6,0.302400065
905192814481535,2600000.0,4,0.305926351
905192814482308,2600000.0,5,0.305927124
905192814483000,2600000.0,6,0.305927816
905192838372486,1795000.0,4,0.329817302
905192838372974,1795000.0,5,0.32981779
905192838373137,1795000.0,6,0.329817953
905192838964567,2245000.0,4,0.330409383
905192838965219,2245000.0,5,0.330410035
905192838965666,2245000.0,6,0.330410482
905192842908497,2600000.0,4,0.334353313
905192842908863,2600000.0,5,0.334353679
905192842909066,2600000.0,6,0.334353882
905192859539844,2130000.0,4,0.35098466
905192859540861,2130000.0,5,0.350985677
905192859541675,2130000.0,6,0.350986491
905192862032683,2245000.0,4,0.353477499
905192862033619,2245000.0,5,0.353478435
905192862034310,2245000.0,6,0.353479126
905192864253101,2367000.0,4,0.355697917
905192864254078,2367000.0,5,0.355698894
905192864254891,2367000.0,6,0.355699707
