timestamp_ns,frequency,cpu,time_relative_s
904701102252291,1950000.0,1,0.135102905
904701102253186,1950000.0,2,0.1351038
904701102254204,1950000.0,3,0.135104818
904701104524915,2245000.0,4,0.137375529
904701104525973,2245000.0,5,0.137376587
904701104526949,2245000.0,6,0.137377563
904701105272758,2600000.0,4,0.138123372
904701105273816,2600000.0,5,0.13812443
904701105274752,2600000.0,6,0.138125366
904701122569715,2245000.0,4,0.155420329
904701122570366,2245000.0,5,0.15542098
904701122571058,2245000.0,6,0.155421672
904701123884209,2600000.0,4,0.156734823
904701123884493,2600000.0,5,0.156735107
904701123884738,2600000.0,6,0.156735352
904701146790743,2245000.0,4,0.179641357
904701146791150,2245000.0,5,0.179641764
904701146791354,2245000.0,6,0.179641968
904701147459282,2600000.0,4,0.180309896
904701147459607,2600000.0,5,0.180310221
904701147459974,2600000.0,6,0.180310588
904701170546888,2245000.0,4,0.203397502
904701170547254,2245000.0,5,0.203397868
904701170547417,2245000.0,6,0.203398031
904701177473035,2600000.0,4,0.210323649
904701177473808,2600000.0,5,0.210324422
904701177474541,2600000.0,6,0.210325155
904701194891045,2245000.0,4,0.227741659
904701194891492,2245000.0,5,0.227742106
904701194891696,2245000.0,6,0.22774231
904701195425916,2600000.0,4,0.22827653
904701195426119,2600000.0,5,0.228276733
904701195426364,2600000.0,6,0.228276978
904701209312960,1950000.0,0,0.242163574
904701209312960,1950000.0,1,0.242163574
904701209312960,1950000.0,2,0.242163574
904701209312960,1950000.0,3,0.242163574
904701209312960,2600000.0,4,0.242163574
904701209312960,2600000.0,5,0.242163574
904701209312960,2600000.0,6,0.242163574
904701209312960,3105000.0,7,0.242163574
904701216506035,2245000.0,4,0.249356649
904701216506442,2245000.0,5,0.249357056
904701216506727,2245000.0,6,0.249357341
904701217312920,2600000.0,4,0.250163534
904701217313245,2600000.0,5,0.250163859
904701217313611,2600000.0,6,0.250164225
904701234913465,2245000.0,4,0.267764079
904701234913872,2245000.0,5,0.267764486
904701234914034,2245000.0,6,0.267764648
904701235425346,2600000.0,4,0.26827596
904701235425590,2600000.0,5,0.268276204
904701235425713,2600000.0,6,0.268276327
904701256378715,2450000.0,4,0.289229329
904701256379122,2450000.0,5,0.289229736
904701256379529,2450000.0,6,0.289230143
904701257317558,2600000.0,4,0.290168172
904701257317924,2600000.0,5,0.290168538
904701257318087,2600000.0,6,0.290168701
904701275912203,2367000.0,4,0.308762817
904701275912610,2367000.0,5,0.308763224
904701275912814,2367000.0,6,0.308763428
904701276450411,2600000.0,4,0.309301025
904701276450696,2600000.0,5,0.30930131
904701276450859,2600000.0,6,0.309301473
904701293376640,2943000.0,7,0.326227254
904701293731906,2245000.0,4,0.32658252
904701293732150,2245000.0,5,0.326582764
904701293732313,2245000.0,6,0.326582927
904701293894015,3105000.0,7,0.326744629
904701294226331,2600000.0,4,0.327076945
904701294226535,2600000.0,5,0.327077149
904701294226697,2600000.0,6,0.327077311
