timestamp_ns,frequency,cpu,time_relative_s
904863708385061,1950000.0,0,-0.070329061
904863708385061,1950000.0,1,-0.070329061
904863708385061,1950000.0,2,-0.070329061
904863708385061,1950000.0,3,-0.070329061
904863708385061,2600000.0,4,-0.070329061
904863708385061,2600000.0,5,-0.070329061
904863708385061,2600000.0,6,-0.070329061
904863708385061,3105000.0,7,-0.070329061
904863958562429,1950000.0,0,0.179848307
904863958562429,1950000.0,1,0.179848307
904863958562429,1950000.0,2,0.179848307
904863958562429,1950000.0,3,0.179848307
904863958562429,2600000.0,4,0.179848307
904863958562429,2600000.0,5,0.179848307
904863958562429,2600000.0,6,0.179848307
904863958562429,3105000.0,7,0.179848307
904864208862519,1950000.0,0,0.430148397
904864208862519,1950000.0,1,0.430148397
904864208862519,1950000.0,2,0.430148397
904864208862519,1950000.0,3,0.430148397
904864208862519,2600000.0,4,0.430148397
904864208862519,2600000.0,5,0.430148397
904864208862519,2600000.0,6,0.430148397
904864208862519,3105000.0,7,0.430148397
