timestamp_ns,frequency,time_relative_s
904864078909190,0.0,0.300195068
904864083508434,950000.0,0.304794312
904864083526744,940000.0,0.304812622
904864085297333,0.0,0.306583211
904864085297781,0.0,0.306583659
904864086349213,950000.0,0.307635091
904864086367646,940000.0,0.307653524
904864089507823,0.0,0.310793701
904864089508922,0.0,0.3107948
904864094961966,950000.0,0.316247844
904864094982840,940000.0,0.316268718
904864096716889,0.0,0.318002767
904864096717459,0.0,0.318003337
904864097530162,950000.0,0.31881604
904864097544851,940000.0,0.318830729
904864099824596,0.0,0.321110474
904864099825206,0.0,0.321111084
904864104843761,950000.0,0.326129639
904864104861258,940000.0,0.326147136
904864107927501,0.0,0.329213379
904864107928315,0.0,0.329214193
904864128370372,950000.0,0.34965625
904864128382579,940000.0,0.349668457
904864130213593,0.0,0.351499471
904864130214122,0.0,0.3515
904864130462657,950000.0,0.351748535
904864130477875,940000.0,0.351763753
904864132205537,0.0,0.353491415
904864132205862,0.0,0.35349174
904864136029226,950000.0,0.357315104
904864136041718,940000.0,0.357327596
904864138295909,0.0,0.359581787
904864138296398,0.0,0.359582276
904864140253388,950000.0,0.361539266
904864140264293,940000.0,0.361550171
904864141928518,0.0,0.363214396
904864141928844,0.0,0.363214722
904864142779348,950000.0,0.364065226
904864142797700,940000.0,0.364083578
904864147014252,0.0,0.36830013
904864147015310,0.0,0.368301188
904864148617320,950000.0,0.369903198
904864148623749,940000.0,0.369909627
904864150557669,0.0,0.371843547
904864150558320,0.0,0.371844198
904864152822968,950000.0,0.374108846
904864152834484,940000.0,0.374120362
904864155037649,0.0,0.376323527
904864155038300,0.0,0.376324178
904864157816824,950000.0,0.379102702
904864157826590,940000.0,0.379112468
904864160077444,0.0,0.381363322
904864160078258,0.0,0.381364136
904864170656953,950000.0,0.391942831
904864170677460,940000.0,0.391963338
904864172760672,0.0,0.39404655
904864172761526,0.0,0.394047404
904864172780040,950000.0,0.394065918
904864172797740,940000.0,0.394083618
904864174972504,0.0,0.396258382
904864174973237,0.0,0.396259115
904864179325369,950000.0,0.400611247
904864179335745,940000.0,0.400621623
904864181464163,0.0,0.402750041
904864181464651,0.0,0.402750529
904864187082164,950000.0,0.408368042
904864187090790,940000.0,0.408376668
904864191737397,0.0,0.413023275
904864191738292,0.0,0.41302417
904864191834809,950000.0,0.413120687
904864191860607,940000.0,0.413146485
904864193678681,0.0,0.414964559
904864193679007,0.0,0.414964885
904864194621756,950000.0,0.415907634
904864194631765,940000.0,0.415917643
904864197581147,0.0,0.418867025
904864197581839,0.0,0.418867717
904864203986258,950000.0,0.425272136
904864204017833,940000.0,0.425303711
904864207006318,0.0,0.428292196
904864207006928,0.0,0.428292806
904864207117890,950000.0,0.428403768
904864207119721,940000.0,0.428405599
904864210429820,0.0,0.431715698
904864210430960,0.0,0.431716838
904864218447928,950000.0,0.439733806
904864218461315,940000.0,0.439747193
904864221147513,0.0,0.442433391
904864221148123,0.0,0.442434001
904864222837779,950000.0,0.444123657
904864222848603,940000.0,0.444134481
904864225626842,0.0,0.44691272
904864225627290,0.0,0.446913168
904864230460704,950000.0,0.451746582
904864230477957,940000.0,0.451763835
904864232619233,0.0,0.453905111
904864232619640,0.0,0.453905518
904864232833751,950000.0,0.454119629
904864232842866,940000.0,0.454128744
904864234886974,0.0,0.456172852
904864234887299,0.0,0.456173177
904864236402517,950000.0,0.457688395
904864236408621,940000.0,0.457694499
904864238274750,0.0,0.459560628
904864238275198,0.0,0.459561076
904864240337779,950000.0,0.461623657
904864240349295,940000.0,0.461635173
904864243717174,0.0,0.465003052
904864243717662,0.0,0.46500354
904864244521495,950000.0,0.465807373
904864244533295,940000.0,0.465819173
904864246245820,0.0,0.467531698
904864246246389,0.0,0.467532267
