timestamp_ns,frequency,time_relative_s
905312945951402,386000.0,0.018849854
905312945970689,302000.0,0.018869141
905312948410712,0.0,0.021309164
905312948411241,0.0,0.021309693
905312981069078,386000.0,0.05396753
905312981104600,302000.0,0.054003052
905312982384792,0.0,0.055283244
905312982385362,0.0,0.055283814
905312993702867,386000.0,0.066601319
905312993720404,302000.0,0.066618856
905312996399848,0.0,0.0692983
905312996400458,0.0,0.06929891
905313010313137,386000.0,0.083211589
905313010357123,302000.0,0.083255575
905313013958685,0.0,0.086857137
905313013959377,0.0,0.086857829
905313027382066,386000.0,0.100280518
905313027404039,302000.0,0.100302491
905313029724351,0.0,0.102622803
905313029725409,0.0,0.102623861
905313044072129,160000.0,0.116970581
905313044089382,150000.0,0.116987834
905313047066189,0.0,0.119964641
905313047067084,0.0,0.119965536
905313054764960,160000.0,0.127663412
905313054801418,150000.0,0.12769987
905313058267930,0.0,0.131166382
905313058268459,0.0,0.131166911
905313060153917,160000.0,0.133052369
905313060171169,150000.0,0.133069621
905313062606716,0.0,0.135505168
905313062607489,0.0,0.135505941
905313077037990,659000.0,0.149936442
905313077055447,521000.0,0.149953899
905313078850979,0.0,0.151749431
905313078851508,0.0,0.15174996
905313093424913,659000.0,0.166323365
905313093451605,467000.0,0.166350057
905313095216823,0.0,0.168115275
905313095217515,0.0,0.168115967
905313211237453,386000.0,0.284135905
905313211248806,302000.0,0.284147258
905313215175523,0.0,0.288073975
905313215176052,0.0,0.288074504
905313218331732,386000.0,0.291230184
905313218334499,302000.0,0.291232951
905313221492458,0.0,0.29439091
905313221493231,0.0,0.294391683
905313403638536,386000.0,0.476536988
905313403662299,302000.0,0.476560751
905313405560696,0.0,0.478459148
905313405561184,0.0,0.478459636
905313411035427,386000.0,0.483933879
905313411055447,302000.0,0.483953899
905313413990587,0.0,0.486889039
905313413991482,0.0,0.486889934
905313437503363,386000.0,0.510401815
905313437516628,302000.0,0.51041508
905313440939887,0.0,0.513838339
905313440940823,0.0,0.513839275
905313445641547,386000.0,0.518539999
905313445670233,302000.0,0.518568685
905313447892727,0.0,0.520791179
905313447893256,0.0,0.520791708
905313462871812,386000.0,0.535770264
905313462891140,302000.0,0.535789592
905313465294420,0.0,0.538192872
905313465295315,0.0,0.538193767
905313478457058,386000.0,0.55135551
905313478464301,302000.0,0.551362753
905313481568468,0.0,0.55446692
905313481569200,0.0,0.554467652
905313494676337,386000.0,0.567574789
905313494707424,302000.0,0.567605876
905313496769029,0.0,0.569667481
905313496769802,0.0,0.569668254
905313511165351,160000.0,0.584063803
905313511195095,150000.0,0.584093547
905313515060004,0.0,0.587958456
905313515060126,0.0,0.587958578
905313527906236,160000.0,0.600804688
905313527933336,150000.0,0.600831788
905313530805650,0.0,0.603704102
905313530806464,0.0,0.603704916
905313540457750,160000.0,0.613356202
905313540472724,150000.0,0.613371176
905313542108385,0.0,0.615006837
905313542109198,0.0,0.61500765
905313545578640,386000.0,0.618477092
905313545606594,302000.0,0.618505046
905313547783637,0.0,0.620682089
905313547784207,0.0,0.620682659
905313561983995,386000.0,0.634882447
905313562022691,302000.0,0.634921143
905313564302273,0.0,0.637200725
905313564303290,0.0,0.637201742
905313565375230,386000.0,0.638273682
905313565394762,302000.0,0.638293214
905313567737291,0.0,0.640635743
905313567737942,0.0,0.640636394
905313569366604,386000.0,0.642265056
905313569387234,302000.0,0.642285686
905313571593777,0.0,0.644492229
905313571594794,0.0,0.644493246
905313578210924,386000.0,0.651109376
905313578257310,302000.0,0.651155762
905313580477769,0.0,0.653376221
905313580478746,0.0,0.653377198
905313594633531,160000.0,0.667531983
905313594678575,150000.0,0.667577027
