timestamp_ns,frequency,cpu,time_relative_s
905312988868313,1950000.0,0,0.061766765
905312988869615,1950000.0,1,0.061768067
905312988870673,1950000.0,2,0.061769125
905312988871731,1950000.0,3,0.061770183
905312998645819,2245000.0,4,0.071544271
905312998646918,2245000.0,5,0.07154537
905312998647894,2245000.0,6,0.071546346
905313000193834,1098000.0,0,0.073092286
905313000194688,1098000.0,1,0.07309314
905313000195380,1098000.0,2,0.073093832
905313000196031,1098000.0,3,0.073094483
905313001125800,2600000.0,4,0.074024252
905313001127061,2600000.0,5,0.074025513
905313001128363,2600000.0,6,0.074026815
905313008276190,3105000.0,7,0.081174642
905313010307115,1950000.0,0,0.083205567
905313010308335,1950000.0,1,0.083206787
905313010309597,1950000.0,2,0.083208049
905313010310696,1950000.0,3,0.083209148
905313016242621,1945000.0,4,0.089141073
905313016242906,1945000.0,5,0.089141358
905313016243109,1945000.0,6,0.089141561
905313025936957,2600000.0,4,0.098835409
905313025937811,2600000.0,5,0.098836263
905313025938585,2600000.0,6,0.098837037
905313042079494,1945000.0,4,0.114977946
905313042080674,1945000.0,5,0.114979126
905313042081570,1945000.0,6,0.114980022
905313042707872,2600000.0,4,0.115606324
905313042708808,2600000.0,5,0.11560726
905313042709784,2600000.0,6,0.115608236
905313058422512,1945000.0,4,0.131320964
905313058423366,1945000.0,5,0.131321818
905313058424140,1945000.0,6,0.131322592
905313059282864,2600000.0,4,0.132181316
905313059283596,2600000.0,5,0.132182048
905313059284247,2600000.0,6,0.132182699
905313062275254,1557000.0,7,0.135173706
905313064188991,3105000.0,7,0.137087443
905313092200018,2245000.0,4,0.16509847
905313092200670,2245000.0,5,0.165099122
905313092201402,2245000.0,6,0.165099854
905313092785549,2600000.0,4,0.165684001
905313092785834,2600000.0,5,0.165684286
905313092786241,2600000.0,6,0.165684693
905313108266059,1945000.0,4,0.181164511
905313108267035,1945000.0,5,0.181165487
905313108268459,1945000.0,6,0.181166911
905313108921942,2245000.0,4,0.181820394
905313108922837,2245000.0,5,0.181821289
905313108923733,2245000.0,6,0.181822185
905313110976019,2600000.0,4,0.183874471
905313110976793,2600000.0,5,0.183875245
905313110977444,2600000.0,6,0.183875896
905313120432888,1885000.0,7,0.19333134
905313130464423,2245000.0,4,0.203362875
905313130465359,2245000.0,5,0.203363811
905313130466050,2245000.0,6,0.203364502
905313135267768,1328000.0,0,0.20816622
905313135268581,1328000.0,1,0.208167033
905313135269232,1328000.0,2,0.208167684
905313135269883,1328000.0,3,0.208168335
905313142732449,2499000.0,7,0.215630901
905313145267727,1548000.0,0,0.218166179
905313145268785,1548000.0,1,0.218167237
905313145269680,1548000.0,2,0.218168132
905313145270616,1548000.0,3,0.218169068
905313149090969,1945000.0,4,0.221989421
905313149091783,1945000.0,5,0.221990235
905313149092678,1945000.0,6,0.22199113
905313149806098,2245000.0,4,0.22270455
905313149806952,2245000.0,5,0.222705404
905313149807807,2245000.0,6,0.222706259
905313150981187,2600000.0,4,0.223879639
905313150982123,2600000.0,5,0.223880575
905313150982977,2600000.0,6,0.223881429
905313155280056,1328000.0,0,0.228178508
905313155280910,1328000.0,1,0.228179362
905313155281724,1328000.0,2,0.228180176
905313155282497,1328000.0,3,0.228180949
905313160199286,3105000.0,7,0.233097738
905313165666653,1425000.0,0,0.238565105
905313165667588,1425000.0,1,0.23856604
905313165668524,1425000.0,2,0.238566976
905313165669460,1425000.0,3,0.238567912
905313171199449,2245000.0,4,0.244097901
905313171200507,2245000.0,5,0.244098959
905313171201402,2245000.0,6,0.244099854
905313175739854,1197000.0,0,0.248638306
905313175740749,1197000.0,1,0.248639201
905313175741604,1197000.0,2,0.248640056
905313175742458,1197000.0,3,0.24864091
