timestamp_ns,frequency,cpu,time_relative_s
904740709182527,1950000.0,0,0.128137207
904740709182527,1950000.0,1,0.128137207
904740709182527,1950000.0,2,0.128137207
904740709182527,1950000.0,3,0.128137207
904740709182527,2600000.0,4,0.128137207
904740709182527,2600000.0,5,0.128137207
904740709182527,2600000.0,6,0.128137207
904740709182527,3105000.0,7,0.128137207
