timestamp_ns,frequency,time_relative_s
904987348775787,950000.0,0.005126587
904987348808950,940000.0,0.00515975
904987350402211,0.0,0.006753011
904987350402659,0.0,0.006753459
904987358228302,950000.0,0.014579102
904987358237986,940000.0,0.014588786
904987360259186,0.0,0.016609986
904987360259959,0.0,0.016610759
904987361603098,950000.0,0.017953898
904987361627553,940000.0,0.017978353
904987363826853,0.0,0.020177653
904987363827870,0.0,0.02017867
904987379816681,950000.0,0.036167481
904987379848256,940000.0,0.036199056
904987381107249,0.0,0.037458049
904987381107900,0.0,0.0374587
904987391435903,950000.0,0.047786703
904987391447337,940000.0,0.047798137
904987393556061,0.0,0.049906861
904987393556752,0.0,0.049907552
904987408324330,950000.0,0.06467513
904987408363515,940000.0,0.064714315
904987410255930,0.0,0.06660673
904987410256581,0.0,0.066607381
904987425376455,950000.0,0.081727255
904987425414011,940000.0,0.081764811
904987427309234,0.0,0.083660034
904987427309845,0.0,0.083660645
904987442024322,950000.0,0.098375122
904987442042755,940000.0,0.098393555
904987443942413,0.0,0.100293213
904987443943105,0.0,0.100293905
904987458196441,950000.0,0.114547241
904987458229075,940000.0,0.114579875
904987459954580,0.0,0.11630538
904987459955353,0.0,0.116306153
904987462855947,950000.0,0.119206747
904987462873688,940000.0,0.119224488
904987464613800,0.0,0.1209646
904987464614370,0.0,0.12096517
904987474922150,950000.0,0.13127295
904987474940135,940000.0,0.131290935
904987476769155,0.0,0.133119955
904987476769846,0.0,0.133120646
904987491584788,950000.0,0.147935588
904987491606801,940000.0,0.147957601
904987493312693,0.0,0.149663493
904987493313263,0.0,0.149664063
904987562411529,950000.0,0.218762329
904987562427724,940000.0,0.218778524
904987564207509,0.0,0.220558309
904987564207753,0.0,0.220558553
904987662100576,950000.0,0.318451376
904987662119415,940000.0,0.318470215
904987665084951,0.0,0.321435751
904987665085602,0.0,0.321436402
904987698534251,950000.0,0.354885051
904987698542836,940000.0,0.354893636
904987699009715,0.0,0.355360515
904987699009877,0.0,0.355360677
904987733740143,950000.0,0.390090943
904987733755402,940000.0,0.390106202
904987735658925,0.0,0.392009725
904987735659332,0.0,0.392010132
904987736052073,950000.0,0.392402873
904987736059845,940000.0,0.392410645
904987737681753,0.0,0.394032553
904987737682078,0.0,0.394032878
904987739767893,950000.0,0.396118693
904987739779165,940000.0,0.396129965
904987741251007,0.0,0.397601807
904987741251414,0.0,0.397602214
904987742327708,950000.0,0.398678508
904987742340159,940000.0,0.398690959
904987744411041,0.0,0.400761841
904987744411652,0.0,0.400762452
904987763921051,950000.0,0.420271851
904987763939484,940000.0,0.420290284
904987765738149,0.0,0.422088949
904987765738759,0.0,0.422089559
904987797011383,950000.0,0.453362183
904987797031362,940000.0,0.453382162
904987798332265,0.0,0.454683065
904987798332794,0.0,0.454683594
904987859395579,950000.0,0.515746379
904987859407786,940000.0,0.515758586
904987861417633,0.0,0.517768433
904987861417959,0.0,0.517768759
904987865302195,950000.0,0.521652995
904987865316193,940000.0,0.521666993
904987867712677,0.0,0.524063477
904987867714630,0.0,0.52406543
904987870689158,950000.0,0.527039958
904987870709788,940000.0,0.527060588
904987872010610,0.0,0.52836141
904987872011220,0.0,0.52836202
904987875930654,950000.0,0.532281454
904987875944326,940000.0,0.532295126
904987878085683,0.0,0.534436483
904987878086416,0.0,0.534437216
904987893643504,950000.0,0.549994304
904987893662425,940000.0,0.550013225
904987895914907,0.0,0.552265707
904987895915639,0.0,0.552266439
904987910280874,950000.0,0.566631674
904987910304922,940000.0,0.566655722
904987912183136,0.0,0.568533936
904987912183665,0.0,0.568534465
904987916818878,950000.0,0.573169678
904987916838369,940000.0,0.573189169
904987918910919,0.0,0.575261719
904987918911448,0.0,0.575262248
904987926633250,950000.0,0.58298405
904987926645376,940000.0,0.582996176
904987928517405,0.0,0.584868205
904987928517853,0.0,0.584868653
904987928533193,950000.0,0.584883993
904987928543366,940000.0,0.584894166
904987930341990,0.0,0.58669279
904987930342641,0.0,0.586693441
904987942643545,950000.0,0.598994345
904987942653799,940000.0,0.599004599
904987944804433,0.0,0.601155233
904987944804962,0.0,0.601155762
904987958153676,950000.0,0.614504476
904987958164703,940000.0,0.614515503
904987961036774,0.0,0.617387574
904987961037791,0.0,0.617388591
904987965854726,950000.0,0.622205526
904987965870066,940000.0,0.622220866
904987967711375,0.0,0.624062175
904987967712230,0.0,0.62406303
904987975454132,950000.0,0.631804932
904987975467723,940000.0,0.631818523
904987977372752,0.0,0.633723552
904987977373322,0.0,0.633724122
904987978997020,950000.0,0.63534782
904987979028107,940000.0,0.635378907
904987981031728,0.0,0.637382528
904987981032461,0.0,0.637383261
904987981753896,950000.0,0.638104696
904987981762726,940000.0,0.638113526
904987983645294,0.0,0.639996094
904987983645742,0.0,0.639996542
904987991830597,950000.0,0.648181397
904987991839671,940000.0,0.648190471
904987994567698,0.0,0.650918498
904987994568675,0.0,0.650919475
904988005245270,950000.0,0.66159607
904988005265778,940000.0,0.661616578
904988006621287,0.0,0.662972087
904988006622101,0.0,0.662972901
904988009486155,950000.0,0.665836955
904988009496165,940000.0,0.665846965
904988011776194,0.0,0.668126994
904988011776439,0.0,0.668127239
904988025854401,950000.0,0.682205201
904988025870717,940000.0,0.682221517
