timestamp_ns,frequency,cpu,time_relative_s
904824133523958,2600000.0,6,0.138853841
904824155824088,2245000.0,4,0.161153971
904824155824780,2245000.0,5,0.161154663
904824155825512,2245000.0,6,0.161155395
904824157524243,2600000.0,4,0.162854126
904824157524975,2600000.0,5,0.162854858
904824157525707,2600000.0,6,0.16285559
904824195978222,2367000.0,4,0.201308105
904824195979117,2367000.0,5,0.201309
904824195979809,2367000.0,6,0.201309692
904824200897412,2600000.0,4,0.206227295
904824200897859,2600000.0,5,0.206227742
904824200898185,2600000.0,6,0.206228068
904824208547151,1950000.0,0,0.213877034
904824208547151,1950000.0,1,0.213877034
904824208547151,1950000.0,2,0.213877034
904824208547151,1950000.0,3,0.213877034
904824208547151,2600000.0,4,0.213877034
904824208547151,2600000.0,5,0.213877034
904824208547151,2600000.0,6,0.213877034
904824208547151,3105000.0,7,0.213877034
904824218408927,2245000.0,4,0.22373881
904824218409334,2245000.0,5,0.223739217
904824218409578,2245000.0,6,0.223739461
904824220213940,2600000.0,4,0.225543823
904824220214306,2600000.0,5,0.225544189
904824220214510,2600000.0,6,0.225544393
904824236703157,1945000.0,4,0.24203304
904824236703889,1945000.0,5,0.242033772
904824236704947,1945000.0,6,0.24203483
904824237359977,2245000.0,4,0.24268986
904824237360668,2245000.0,5,0.242690551
904824237361319,2245000.0,6,0.242691202
904824238815096,1557000.0,7,0.244144979
904824238895418,2600000.0,4,0.244225301
904824238895703,2600000.0,5,0.244225586
904824238895906,2600000.0,6,0.244225789
904824240174145,3105000.0,7,0.245504028
904824256239493,2245000.0,4,0.261569376
904824256240226,2245000.0,5,0.261570109
904824256240999,2245000.0,6,0.261570882
904824263263053,2600000.0,4,0.268592936
904824263263907,2600000.0,5,0.26859379
904824263264558,2600000.0,6,0.268594441
904824280869295,2245000.0,4,0.286199178
904824280870271,2245000.0,5,0.286200154
904824280870922,2245000.0,6,0.286200805
904824281493196,2600000.0,4,0.286823079
904824281493929,2600000.0,5,0.286823812
904824281494539,2600000.0,6,0.286824422
904824288805330,1557000.0,7,0.294135213
904824289438997,3105000.0,7,0.29476888
904824298881095,2245000.0,4,0.304210978
904824298881502,2245000.0,5,0.304211385
904824298881746,2245000.0,6,0.304211629
904824299358227,2600000.0,4,0.30468811
904824299358553,2600000.0,5,0.304688436
904824299358675,2600000.0,6,0.304688558
904824317088818,2245000.0,4,0.322418701
904824317089794,2245000.0,5,0.322419677
904824317090486,2245000.0,6,0.322420369
904824318456697,2600000.0,4,0.32378658
904824318457552,2600000.0,5,0.323787435
904824318458243,2600000.0,6,0.323788126
904824334380240,1795000.0,4,0.339710123
904824334380688,1795000.0,5,0.339710571
904824334380891,1795000.0,6,0.339710774
904824335107332,2600000.0,4,0.340437215
904824335107739,2600000.0,5,0.340437622
904824335107983,2600000.0,6,0.340437866
904824355787019,2245000.0,4,0.361116902
904824355787345,2245000.0,5,0.361117228
904824355787548,2245000.0,6,0.361117431
904824361823681,2450000.0,4,0.367153564
904824361824007,2450000.0,5,0.36715389
904824361824169,2450000.0,6,0.367154052
904824364347851,2600000.0,4,0.369677734
904824364348014,2600000.0,5,0.369677897
904824364348177,2600000.0,6,0.36967806
904824380257234,1945000.0,4,0.385587117
904824380257763,1945000.0,5,0.385587646
904824380257967,1945000.0,6,0.38558785
904824380772859,2130000.0,4,0.386102742
904824380773185,2130000.0,5,0.386103068
904824380773348,2130000.0,6,0.386103231
904824382087679,2245000.0,4,0.387417562
904824382087963,2245000.0,5,0.387417846
904824382088208,2245000.0,6,0.387418091
904824384374015,2367000.0,4,0.389703898
904824384374300,2367000.0,5,0.389704183
904824384374462,2367000.0,6,0.389704345
904824385622835,2600000.0,4,0.390952718
904824385623079,2600000.0,5,0.390952962
904824385623405,2600000.0,6,0.390953288
904824404497021,2450000.0,4,0.409826904
904824404497225,2450000.0,5,0.409827108
904824404497428,2450000.0,6,0.409827311
904824405037182,2600000.0,4,0.410367065
904824405037467,2600000.0,5,0.41036735
904824405037711,2600000.0,6,0.410367594
904824430435091,2450000.0,4,0.435764974
904824430435579,2450000.0,5,0.435765462
904824430435945,2450000.0,6,0.435765828
904824431164379,2600000.0,4,0.436494262
904824431164705,2600000.0,5,0.436494588
904824431164908,2600000.0,6,0.436494791
