timestamp_ns,frequency,time_relative_s
905070471620147,386000.0,0.012298421
905070471677561,302000.0,0.012355835
905070475047190,0.0,0.015725464
905070475048777,0.0,0.015727051
905070489720286,386000.0,0.03039856
905070489750600,302000.0,0.030428874
905070492611155,0.0,0.033289429
905070492612213,0.0,0.033290487
905070502503489,386000.0,0.043181763
905070502537587,302000.0,0.043215861
905070503875356,0.0,0.04455363
905070503875966,0.0,0.04455424
905070517941111,386000.0,0.058619385
905070517979970,302000.0,0.058658244
905070520598215,0.0,0.061276489
905070520599640,0.0,0.061277914
905070534643951,386000.0,0.075322225
905070534666941,302000.0,0.075345215
905070536962514,0.0,0.077640788
905070536963531,0.0,0.077641805
905070551218170,386000.0,0.091896444
905070551247507,302000.0,0.091925781
905070552454905,160000.0,0.093133179
905070552455800,150000.0,0.093134074
905070553827260,0.0,0.094505534
905070553827911,0.0,0.094506185
905070568400991,160000.0,0.109079265
905070568421620,150000.0,0.109099894
905070571431467,0.0,0.112109741
905070571432444,0.0,0.112110718
905070573480499,160000.0,0.114158773
905070573499257,150000.0,0.114177531
905070576049184,0.0,0.116727458
905070576049794,0.0,0.116728068
905070581671539,160000.0,0.122349813
905070581705108,150000.0,0.122383382
905070586755768,0.0,0.127434042
905070586756541,0.0,0.127434815
905070601421498,531000.0,0.142099772
905070601451243,419000.0,0.142129517
905070603350779,0.0,0.144029053
905070603352122,0.0,0.144030396
905070618421376,531000.0,0.15909965
905070618471629,419000.0,0.159149903
905070620294952,376000.0,0.160973226
905070620366078,0.0,0.161044352
905070620367584,0.0,0.161045858
905070676099029,160000.0,0.216777303
905070676154531,150000.0,0.216832805
905070678784861,0.0,0.219463135
905070678786082,0.0,0.219464356
905070777064402,160000.0,0.317742676
905070777079986,150000.0,0.31775826
905070780193512,0.0,0.320871786
905070780194204,0.0,0.320872478
905070786822703,160000.0,0.327500977
905070786835235,150000.0,0.327513509
905070787300567,386000.0,0.327978841
905070787312856,302000.0,0.32799113
905070788221751,0.0,0.328900025
905070788222198,0.0,0.328900472
905070877759755,160000.0,0.418438029
905070877775340,150000.0,0.418453614
905070880838287,0.0,0.421516561
905070880839060,0.0,0.421517334
905070978813955,160000.0,0.519492229
905070978833079,150000.0,0.519511353
905070979416738,0.0,0.520095012
905070979417023,0.0,0.520095297
905070997585276,160000.0,0.53826355
905070997605418,150000.0,0.538283692
905071002850250,0.0,0.543528524
905071002851105,0.0,0.543529379
905071060697052,531000.0,0.601375326
905071060699127,419000.0,0.601377401
905071062106883,0.0,0.602785157
905071062107249,0.0,0.602785523
905071068399607,531000.0,0.609077881
905071068408478,419000.0,0.609086752
905071069661326,376000.0,0.6103396
905071071278351,0.0,0.611956625
905071071278717,0.0,0.611956991
905071075633616,531000.0,0.61631189
905071075642690,376000.0,0.616320964
905071077001007,0.0,0.617679281
905071077001536,0.0,0.61767981
905071171068349,160000.0,0.711746623
905071171082102,150000.0,0.711760376
905071174025543,0.0,0.714703817
905071174026032,0.0,0.714704306
905071188177521,160000.0,0.728855795
905071188204498,150000.0,0.728882772
905071192478383,0.0,0.733156657
905071192479279,0.0,0.733157553
905071192851145,160000.0,0.733529419
905071192866770,150000.0,0.733545044
905071193136505,386000.0,0.733814779
905071193137116,302000.0,0.73381539
905071194223094,0.0,0.734901368
905071194223663,0.0,0.734901937
905071201042348,386000.0,0.741720622
905071201050364,302000.0,0.741728638
905071206955678,0.0,0.747633952
905071206956818,0.0,0.747635092
905071218184520,531000.0,0.758862794
905071218203929,376000.0,0.758882203
905071220314443,0.0,0.760992717
905071220314769,0.0,0.760993043
905071235874949,386000.0,0.776553223
905071235897573,302000.0,0.776575847
905071240601308,0.0,0.781279582
905071240602244,0.0,0.781280518
905071242869171,386000.0,0.783547445
905071242883616,302000.0,0.78356189
905071245618561,0.0,0.786296835
905071245619212,0.0,0.786297486
905071252092397,386000.0,0.792770671
905071252101878,302000.0,0.792780152
905071254309316,0.0,0.79498759
905071254309804,0.0,0.794988078
905071267729401,386000.0,0.808407675
905071267745840,302000.0,0.808424114
905071269693553,0.0,0.810371827
905071269693878,0.0,0.810372152
905071269720896,386000.0,0.81039917
905071269728343,302000.0,0.810406617
905071273303579,0.0,0.813981853
905071273304230,0.0,0.813982504
905071284434601,386000.0,0.825112875
905071284457632,302000.0,0.825135906
905071288425771,0.0,0.829104045
905071288426422,0.0,0.829104696
905071301020620,386000.0,0.841698894
905071301032949,302000.0,0.841711223
905071305671173,0.0,0.846349447
905071305672231,0.0,0.846350505
905071317883982,386000.0,0.858562256
905071317897736,302000.0,0.85857601
905071321740753,0.0,0.862419027
905071321741852,0.0,0.862420126
905071334780263,160000.0,0.875458537
905071334800161,150000.0,0.875478435
905071337950551,0.0,0.878628825
905071337951772,0.0,0.878630046
905071339796133,160000.0,0.880474407
905071339812938,150000.0,0.880491212
905071343557689,0.0,0.884235963
905071343558217,0.0,0.884236491
905071350999868,160000.0,0.891678142
905071351016307,150000.0,0.891694581
905071354234080,0.0,0.894912354
905071354234243,0.0,0.894912517
905071355237986,160000.0,0.89591626
905071355272247,150000.0,0.895950521
905071359068024,0.0,0.899746298
905071359069489,0.0,0.899747763
905071367505239,531000.0,0.908183513
905071367540924,376000.0,0.908219198
905071369766307,0.0,0.910444581
905071369767120,0.0,0.910445394
905071371807404,430000.0,0.912485678
905071371823029,337000.0,0.912501303
905071375329092,0.0,0.916007366
905071375329946,0.0,0.91600822
905071384663849,430000.0,0.925342123
905071384676870,337000.0,0.925355144
905071386950104,0.0,0.927628378
905071386950918,0.0,0.927629192
905071391147939,430000.0,0.931826213
905071391184560,337000.0,0.931862834
905071391226227,386000.0,0.931904501
905071391278961,302000.0,0.931957235
905071394067536,0.0,0.93474581
905071394068878,0.0,0.934747152
905071401261424,386000.0,0.941939698
905071401285960,302000.0,0.941964234
905071403645864,0.0,0.944324138
905071403646800,0.0,0.944325074
905071407089427,386000.0,0.947767701
905071407110301,302000.0,0.947788575
905071409804596,0.0,0.95048287
905071409805125,0.0,0.950483399
