timestamp_ns,frequency,cpu,time_relative_s
905070569506622,1849000.0,3,0.110184896
905070578867258,1221000.0,4,0.119545532
905070578867706,1221000.0,5,0.11954598
905070578867869,1221000.0,6,0.119546143
905070579969635,1950000.0,0,0.120647909
905070579970408,1950000.0,1,0.120648682
905070579971100,1950000.0,2,0.120649374
905070579971751,1950000.0,3,0.120650025
905070583480173,2245000.0,4,0.124158447
905070583480865,2245000.0,5,0.124159139
905070583481557,2245000.0,6,0.124159831
905070584005890,2600000.0,4,0.124684164
905070584006581,2600000.0,5,0.124684855
905070584007192,2600000.0,6,0.124685466
905070592184194,1098000.0,0,0.132862468
905070592184885,1098000.0,1,0.132863159
905070592185536,1098000.0,2,0.13286381
905070592186269,1098000.0,3,0.132864543
905070592202219,910000.0,4,0.132880493
905070592202911,910000.0,5,0.132881185
905070592203603,910000.0,6,0.132881877
905070600328766,2245000.0,4,0.14100704
905070600330108,2245000.0,5,0.141008382
905070600331329,2245000.0,6,0.141009603
905070600906809,2600000.0,4,0.141585083
905070600907989,2600000.0,5,0.141586263
905070600909088,2600000.0,6,0.141587362
905070602267730,820000.0,0,0.142946004
905070602269195,820000.0,1,0.142947469
905070602270375,820000.0,2,0.142948649
905070602271474,820000.0,3,0.142949748
905070607123932,787000.0,4,0.147802206
905070607125519,787000.0,5,0.147803793
905070607127105,787000.0,6,0.147805379
905070617269684,2245000.0,4,0.157947958
905070617271962,2245000.0,5,0.157950236
905070617273590,2245000.0,6,0.157951864
905070617635447,2600000.0,4,0.158313721
905070617637034,2600000.0,5,0.158315308
905070617638661,2600000.0,6,0.158316935
905070624052114,787000.0,4,0.164730388
905070624053660,787000.0,5,0.164731934
905070624055206,787000.0,6,0.16473348
905070628509389,2600000.0,4,0.169187663
905070628511627,2600000.0,5,0.169189901
905070628513743,2600000.0,6,0.169192017
905070639771799,1557000.0,7,0.180450073
905070640120514,787000.0,4,0.180798788
905070640122589,787000.0,5,0.180800863
905070640125112,787000.0,6,0.180803386
905070640306915,3105000.0,7,0.180985189
905070640737945,2245000.0,4,0.181416219
905070640740061,2245000.0,5,0.181418335
905070640742218,2245000.0,6,0.181420492
905070648328481,578000.0,4,0.189006755
905070648330597,578000.0,5,0.189008871
905070648332713,578000.0,6,0.189010987
905070650625397,2245000.0,4,0.191303671
905070650627065,2245000.0,5,0.191305339
905070650628611,2245000.0,6,0.191306885
905070651057078,2450000.0,4,0.191735352
905070651058624,2450000.0,5,0.191736898
905070651060130,2450000.0,6,0.191738404
905070655092275,1557000.0,7,0.195770549
905070655639028,3105000.0,7,0.196317302
905070656303619,578000.0,4,0.196981893
905070656305369,578000.0,5,0.196983643
905070656307973,578000.0,6,0.196986247
905070658439361,2600000.0,4,0.199117635
905070658440908,2600000.0,5,0.199119182
905070658442413,2600000.0,6,0.199120687
905070664174713,578000.0,4,0.204852987
905070664174998,578000.0,5,0.204853272
905070664175323,578000.0,6,0.204853597
905070665256785,2245000.0,4,0.205935059
905070665258535,2245000.0,5,0.205936809
905070665260081,2245000.0,6,0.205938355
905070667241160,2600000.0,4,0.207919434
905070667242991,2600000.0,5,0.207921265
905070667244537,2600000.0,6,0.207922811
905070672986114,1557000.0,7,0.213664388
905070673631581,3105000.0,7,0.214309855
905070673770823,787000.0,4,0.214449097
905070673772735,787000.0,5,0.214451009
905070673775095,787000.0,6,0.214453369
905070675542470,2245000.0,4,0.216220744
905070675543976,2245000.0,5,0.21622225
905070675545522,2245000.0,6,0.216223796
905070678072703,2600000.0,4,0.218750977
905070678074168,2600000.0,5,0.218752442
905070678076813,2600000.0,6,0.218755087
905070683094350,578000.0,4,0.223772624
905070683094675,578000.0,5,0.223772949
905070683094879,578000.0,6,0.223773153
905070683807363,2245000.0,4,0.224485637
905070683809031,2245000.0,5,0.224487305
905070683810496,2245000.0,6,0.22448877
905070690242218,648000.0,4,0.230920492
905070690246043,648000.0,5,0.230924317
905070690247833,648000.0,6,0.230926107
905070691258046,2600000.0,4,0.23193632
905070691259592,2600000.0,5,0.231937866
905070691261098,2600000.0,6,0.231939372
905070696410634,578000.0,4,0.237088908
905070696412302,578000.0,5,0.237090576
905070696414337,578000.0,6,0.237092611
905070696993113,2245000.0,4,0.237671387
905070696994741,2245000.0,5,0.237673015
905070696996246,2245000.0,6,0.23767452
905070700482167,2600000.0,4,0.241160441
905070700483795,2600000.0,5,0.241162069
905070700485301,2600000.0,6,0.241163575
905070706530629,1950000.0,0,0.247208903
905070706532257,1950000.0,1,0.247210531
905070706533803,1950000.0,2,0.247212077
905070706535268,1950000.0,3,0.247213542
905070708191355,578000.0,4,0.248869629
905070708192210,578000.0,5,0.248870484
905070708192901,578000.0,6,0.248871175
905070708507273,1950000.0,0,0.249185547
905070708507273,1950000.0,1,0.249185547
905070708507273,1950000.0,2,0.249185547
905070708507273,1950000.0,3,0.249185547
905070708507273,578000.0,4,0.249185547
905070708507273,578000.0,5,0.249185547
905070708507273,578000.0,6,0.249185547
905070708507273,3105000.0,7,0.249185547
905070709245148,2245000.0,4,0.249923422
905070709245799,2245000.0,5,0.249924073
905070709246409,2245000.0,6,0.249924683
905070715676951,2600000.0,4,0.256355225
905070715677602,2600000.0,5,0.256355876
905070715678212,2600000.0,6,0.256356486
905070716500274,820000.0,0,0.257178548
905070716500966,820000.0,1,0.25717924
905070716501577,820000.0,2,0.257179851
905070716502228,820000.0,3,0.257180502
905070732799591,1795000.0,4,0.273477865
905070732801300,1795000.0,5,0.273479574
905070732803619,1795000.0,6,0.273481893
905070733416331,2245000.0,4,0.274094605
905070733417999,2245000.0,5,0.274096273
905070733420400,2245000.0,6,0.274098674
905070734028595,2600000.0,4,0.274706869
905070734030100,2600000.0,5,0.274708374
905070734031728,2600000.0,6,0.274710002
905070736884674,1950000.0,0,0.277562948
905070736886749,1950000.0,1,0.277565023
905070736889068,1950000.0,2,0.277567342
905070736890859,1950000.0,3,0.277569133
905070761938466,2245000.0,4,0.30261674
905070761939117,2245000.0,5,0.302617391
905070761939809,2245000.0,6,0.302618083
905070762445831,2600000.0,4,0.303124105
905070762446564,2600000.0,5,0.303124838
905070762447215,2600000.0,6,0.303125489
905070783573028,2245000.0,4,0.324251302
905070783573842,2245000.0,5,0.324252116
905070783574575,2245000.0,6,0.324252849
905070785447011,2600000.0,4,0.326125285
905070785448191,2600000.0,5,0.326126465
905070785448964,2600000.0,6,0.326127238
905070860958608,2943000.0,7,0.401636882
905070861432688,3105000.0,7,0.402110962
905070872209910,2245000.0,4,0.412888184
905070872210764,2245000.0,5,0.412889038
905070872211456,2245000.0,6,0.41288973
905070872732208,2600000.0,4,0.413410482
905070872732493,2600000.0,5,0.413410767
905070872732859,2600000.0,6,0.413411133
905070886090932,2943000.0,7,0.426769206
905070886719472,3105000.0,7,0.427397746
905070890217071,2245000.0,4,0.430895345
905070890217478,2245000.0,5,0.430895752
905070890217682,2245000.0,6,0.430895956
905070890775747,2600000.0,4,0.431454021
905070890776072,2600000.0,5,0.431454346
905070890776438,2600000.0,6,0.431454712
905070910300242,2245000.0,4,0.450978516
905070910300690,2245000.0,5,0.450978964
905070910300893,2245000.0,6,0.450979167
905070910873810,2600000.0,4,0.451552084
905070910874135,2600000.0,5,0.451552409
905070910874420,2600000.0,6,0.451552694
905070959134023,1950000.0,0,0.499812297
905070959134023,1950000.0,1,0.499812297
905070959134023,1950000.0,2,0.499812297
905070959134023,1950000.0,3,0.499812297
905070959134023,2600000.0,4,0.499812297
905070959134023,2600000.0,5,0.499812297
905070959134023,2600000.0,6,0.499812297
905070959134023,3105000.0,7,0.499812297
905071014209910,2450000.0,4,0.554888184
905071014210276,2450000.0,5,0.55488855
905071014210480,2450000.0,6,0.554888754
905071014952708,2600000.0,4,0.555630982
905071014953400,2600000.0,5,0.555631674
905071014954132,2600000.0,6,0.555632406
905071028360016,2943000.0,7,0.56903829
905071029181183,3105000.0,7,0.569859457
905071049536855,2245000.0,4,0.590215129
905071049537587,2245000.0,5,0.590215861
905071049538238,2245000.0,6,0.590216512
905071049942373,2600000.0,4,0.590620647
905071049942698,2600000.0,5,0.590620972
905071049942902,2600000.0,6,0.590621176
905071118404531,2450000.0,4,0.659082805
905071118404938,2450000.0,5,0.659083212
905071118405223,2450000.0,6,0.659083497
905071118919261,2600000.0,4,0.659597535
905071118919668,2600000.0,5,0.659597942
905071118919912,2600000.0,6,0.659598186
905071209403636,1950000.0,0,0.75008191
905071209403636,1950000.0,1,0.75008191
905071209403636,1950000.0,2,0.75008191
905071209403636,1950000.0,3,0.75008191
905071209403636,2600000.0,4,0.75008191
905071209403636,2600000.0,5,0.75008191
905071209403636,2600000.0,6,0.75008191
905071209403636,3105000.0,7,0.75008191
905071230066844,2245000.0,4,0.770745118
905071230067291,2245000.0,5,0.770745565
905071230067454,2245000.0,6,0.770745728
905071230606110,2600000.0,4,0.771284384
905071230606842,2600000.0,5,0.771285116
905071230607575,2600000.0,6,0.771285849
905071235010407,1557000.0,7,0.775688681
905071235716298,3105000.0,7,0.776394572
905071267938589,2245000.0,4,0.808616863
905071267938995,2245000.0,5,0.808617269
905071267939199,2245000.0,6,0.808617473
905071268506989,2600000.0,4,0.809185263
905071268507680,2600000.0,5,0.809185954
905071268508372,2600000.0,6,0.809186646
905071283644562,1795000.0,4,0.824322836
905071283645294,1795000.0,5,0.824323568
905071283646067,1795000.0,6,0.824324341
905071283954539,2600000.0,4,0.824632813
905071283955231,2600000.0,5,0.824633505
905071283955923,2600000.0,6,0.824634197
905071299909495,1696000.0,0,0.840587769
905071299910390,1696000.0,1,0.840588664
905071299911041,1696000.0,2,0.840589315
905071299911692,1696000.0,3,0.840589966
905071300339264,1795000.0,4,0.841017538
905071300339996,1795000.0,5,0.84101827
905071300340851,1795000.0,6,0.841019125
905071300940908,2600000.0,4,0.841619182
905071300941762,2600000.0,5,0.841620036
905071300942495,2600000.0,6,0.841620769
905071302049144,1557000.0,7,0.842727418
905071302456370,2499000.0,7,0.843134644
905071310250112,1197000.0,0,0.850928386
905071310250885,1197000.0,1,0.850929159
905071310251658,1197000.0,2,0.850929932
905071310252391,1197000.0,3,0.850930665
905071312209096,1418000.0,4,0.85288737
905071312210317,1418000.0,5,0.852888591
905071312211456,1418000.0,6,0.85288973
905071313462718,2245000.0,4,0.854140992
905071313463776,2245000.0,5,0.85414205
905071313464834,2245000.0,6,0.854143108
905071317277415,2600000.0,4,0.857955689
905071317278636,2600000.0,5,0.85795691
905071317280426,2600000.0,6,0.8579587
905071320767161,1098000.0,0,0.861445435
905071320768300,1098000.0,1,0.861446574
905071320769358,1098000.0,2,0.861447632
905071320770416,1098000.0,3,0.86144869
905071330847280,820000.0,0,0.871525554
905071330848501,820000.0,1,0.871526775
905071330849599,820000.0,2,0.871527873
905071330850698,820000.0,3,0.871528972
905071332703807,1549000.0,4,0.873382081
905071332706167,1549000.0,5,0.873384441
905071332708567,1549000.0,6,0.873386841
905071334245433,2600000.0,4,0.874923707
905071334247182,2600000.0,5,0.874925456
905071334249502,2600000.0,6,0.874927776
905071341187205,1696000.0,0,0.881865479
905071341188751,1696000.0,1,0.881867025
905071341190257,1696000.0,2,0.881868531
905071341191722,1696000.0,3,0.881869996
905071343580353,1221000.0,4,0.884258627
905071343581085,1221000.0,5,0.884259359
905071343581899,1221000.0,6,0.884260173
905071344655426,2245000.0,4,0.8853337
905071344656199,2245000.0,5,0.885334473
905071344656932,2245000.0,6,0.885335206
905071350459096,2600000.0,4,0.89113737
905071350459951,2600000.0,5,0.891138225
905071350460683,2600000.0,6,0.891138957
905071351148021,1425000.0,0,0.891826295
905071351148794,1425000.0,1,0.891827068
905071351150136,1425000.0,2,0.89182841
905071351150950,1425000.0,3,0.891829224
905071359305369,1065000.0,4,0.899983643
905071359306305,1065000.0,5,0.899984579
905071359307241,1065000.0,6,0.899985515
905071364225047,1328000.0,0,0.904903321
905071364225942,1328000.0,1,0.904904216
905071364226797,1328000.0,2,0.904905071
905071364227692,1328000.0,3,0.904905966
905071365543650,2245000.0,4,0.906221924
905071365544586,2245000.0,5,0.90622286
905071365545644,2245000.0,6,0.906223918
905071367346751,2600000.0,4,0.908025025
905071367348134,2600000.0,5,0.908026408
905071367349111,2600000.0,6,0.908027385
905071373664581,787000.0,4,0.914342855
905071373665680,787000.0,5,0.914343954
905071373666657,787000.0,6,0.914344931
905071374233429,1197000.0,0,0.914911703
905071374234365,1197000.0,1,0.914912639
905071374235382,1197000.0,2,0.914913656
905071374236318,1197000.0,3,0.914914592
905071374406769,2245000.0,4,0.915085043
905071374407868,2245000.0,5,0.915086142
905071374408885,2245000.0,6,0.915087159
905071380360748,578000.0,4,0.921039022
905071380361888,578000.0,5,0.921040162
905071380362905,578000.0,6,0.921041179
905071383996450,2600000.0,4,0.924674724
905071383997793,2600000.0,5,0.924676067
905071383998851,2600000.0,6,0.924677125
905071384262034,1098000.0,0,0.924940308
905071384263336,1098000.0,1,0.92494161
905071384264354,1098000.0,2,0.924942628
905071384265940,1098000.0,3,0.924944214
905071389301219,648000.0,4,0.929979493
905071389302562,648000.0,5,0.929980836
905071389303742,648000.0,6,0.929982016
905071391185171,2600000.0,4,0.931863445
905071391186391,2600000.0,5,0.931864665
905071391187612,2600000.0,6,0.931865886
905071396231639,955000.0,0,0.936909913
905071396232859,955000.0,1,0.936911133
905071396233958,955000.0,2,0.936912232
905071396235219,955000.0,3,0.936913493
905071396244741,648000.0,4,0.936923015
905071396245962,648000.0,5,0.936924236
905071396247060,648000.0,6,0.936925334
905071400803172,2600000.0,4,0.941481446
905071400804474,2600000.0,5,0.941482748
905071400805857,2600000.0,6,0.941484131
905071406324209,1950000.0,0,0.947002483
905071406325674,1950000.0,1,0.947003948
905071406327749,1950000.0,2,0.947006023
905071406329295,1950000.0,3,0.947007569
905071407974477,910000.0,4,0.948652751
905071407975128,910000.0,5,0.948653402
905071407975820,910000.0,6,0.948654094
905071408465363,2245000.0,4,0.949143637
905071408466014,2245000.0,5,0.949144288
905071408466624,2245000.0,6,0.949144898
