timestamp_ns,frequency,time_relative_s
904782153797090,749000.0,0.005979492
904782153810396,649000.0,0.005992798
904782155652396,0.0,0.007834798
904782155652884,0.0,0.007835286
904782162281831,749000.0,0.014464233
904782162305187,649000.0,0.014487589
904782164650484,0.0,0.016832886
904782164651460,0.0,0.016833862
904782166237194,749000.0,0.018419596
904782166246919,649000.0,0.018429321
904782167562267,0.0,0.019744669
904782167563366,0.0,0.019745768
904782171255830,749000.0,0.023438232
904782171274507,649000.0,0.023456909
904782173733166,0.0,0.025915568
904782173734305,0.0,0.025916707
904782176604544,749000.0,0.028786946
904782176633353,649000.0,0.028815755
904782178729829,0.0,0.030912231
904782178730724,0.0,0.030913126
904782179378267,749000.0,0.031560669
904782179394095,649000.0,0.031576497
904782181399426,0.0,0.033581828
904782181400077,0.0,0.033582479
904782193333304,749000.0,0.045515706
904782193351981,649000.0,0.045534383
904782195562552,0.0,0.047744954
904782195563529,0.0,0.047745931
904782197403617,749000.0,0.049586019
904782197416637,649000.0,0.049599039
904782199482555,0.0,0.051664957
904782199483125,0.0,0.051665527
904782210045218,749000.0,0.06222762
904782210076631,649000.0,0.062259033
904782212092541,0.0,0.064274943
904782212093355,0.0,0.064275757
904782213783906,749000.0,0.065966308
904782213807181,649000.0,0.065989583
904782216224621,0.0,0.068407023
904782216225557,0.0,0.068407959
904782226682791,749000.0,0.078865193
904782226722017,649000.0,0.078904419
904782228714082,0.0,0.080896484
904782228715466,0.0,0.080897868
904782230796195,749000.0,0.082978597
904782230814587,649000.0,0.082996989
904782232877616,0.0,0.085060018
904782232878592,0.0,0.085060994
904782243382905,749000.0,0.095565307
904782243420015,649000.0,0.095602417
904782245429211,0.0,0.097611613
904782245430350,0.0,0.097612752
904782249888602,749000.0,0.102071004
904782249914440,649000.0,0.102096842
904782251980114,0.0,0.104162516
904782251980480,0.0,0.104162882
904782259963268,749000.0,0.11214567
904782259991792,649000.0,0.112174194
904782261833264,0.0,0.114015666
904782261834077,0.0,0.114016479
904782263474499,749000.0,0.115656901
904782263488293,649000.0,0.115670695
904782265878023,0.0,0.118060425
904782265878958,0.0,0.11806136
904782276621227,749000.0,0.128803629
904782276648327,649000.0,0.128830729
904782278482637,0.0,0.130665039
904782278483410,0.0,0.130665812
904782280050020,749000.0,0.132232422
904782280067720,649000.0,0.132250122
904782282125418,0.0,0.13430782
904782282126151,0.0,0.134308553
904782288508434,749000.0,0.140690836
904782288540986,649000.0,0.140723388
904782290018037,0.0,0.142200439
904782290018648,0.0,0.14220105
904782292948823,749000.0,0.145131225
904782292959321,649000.0,0.145141723
904782294737805,0.0,0.146920207
904782294738334,0.0,0.146920736
904782296877941,749000.0,0.149060343
904782296894055,649000.0,0.149076457
904782298971528,0.0,0.15115393
904782298972139,0.0,0.151154541
904782300044811,749000.0,0.152227213
904782300073864,649000.0,0.152256266
904782302833996,0.0,0.155016398
904782302835013,0.0,0.155017415
904782314251517,749000.0,0.166433919
904782314272595,649000.0,0.166454997
904782316391572,0.0,0.168573974
904782316392264,0.0,0.168574666
904782330178194,749000.0,0.182360596
904782330194185,649000.0,0.182376587
904782332266654,0.0,0.184449056
904782332267427,0.0,0.184449829
904782347158011,749000.0,0.199340413
904782347189099,649000.0,0.199371501
904782349229138,0.0,0.20141154
904782349229667,0.0,0.201412069
904782363643078,749000.0,0.21582548
904782363665051,649000.0,0.215847453
904782366483736,0.0,0.218666138
904782366484224,0.0,0.218666626
904782380756237,749000.0,0.232938639
904782380767590,649000.0,0.232949992
904782382875419,0.0,0.235057821
904782382875988,0.0,0.23505839
904782397219738,749000.0,0.24940214
904782397244478,649000.0,0.24942688
904782399362601,0.0,0.251545003
904782399363578,0.0,0.25154598
904782405407360,749000.0,0.257589762
904782405437186,649000.0,0.257619588
904782406855969,0.0,0.259038371
904782406856538,0.0,0.25903894
904782413612886,749000.0,0.265795288
904782413628470,649000.0,0.265810872
904782415662243,0.0,0.267844645
904782415662772,0.0,0.267845174
904782431025606,749000.0,0.283208008
904782431046114,649000.0,0.283228516
904782433138399,0.0,0.285320801
904782433139009,0.0,0.285321411
904782438434907,749000.0,0.290617309
904782438457857,649000.0,0.290640259
904782440709199,0.0,0.292891601
904782440710176,0.0,0.292892578
904782442009086,749000.0,0.294191488
904782442016328,649000.0,0.29419873
904782444027722,0.0,0.296210124
904782444028169,0.0,0.296210571
904782449413911,749000.0,0.301596313
904782449450166,649000.0,0.301632568
904782451534680,0.0,0.303717082
904782451535290,0.0,0.303717692
904782463882987,749000.0,0.316065389
904782463894055,649000.0,0.316076457
904782466433443,0.0,0.318615845
904782466433972,0.0,0.318616374
904782478003796,749000.0,0.330186198
904782478014538,649000.0,0.33019694
904782479424654,0.0,0.331607056
904782479424979,0.0,0.331607381
904782480289115,749000.0,0.332471517
904782480305513,649000.0,0.332487915
904782482388928,0.0,0.33457133
904782482389619,0.0,0.334572021
904782497054455,749000.0,0.349236857
904782497075695,649000.0,0.349258097
904782499144746,0.0,0.351327148
904782499145397,0.0,0.351327799
904782513961478,749000.0,0.36614388
904782513964082,649000.0,0.366146484
904782516054292,0.0,0.368236694
904782516054740,0.0,0.368237142
