timestamp_ns,frequency,time_relative_s
905388768731672,900000.0,0.005136394
905388768760155,807000.0,0.005164877
905388770451276,0.0,0.006855998
905388770452131,0.0,0.006856853
905388811389997,900000.0,0.047794719
905388811419863,807000.0,0.047824585
905388812649925,0.0,0.049054647
905388812650658,0.0,0.04905538
905388824247053,900000.0,0.060651775
905388824272931,807000.0,0.060677653
905388826375633,0.0,0.062780355
905388826376081,0.0,0.062780803
905388841107526,900000.0,0.077512248
905388841137759,807000.0,0.077542481
905388843015607,0.0,0.079420329
905388843016177,0.0,0.079420899
905388844454165,900000.0,0.080858887
905388844484479,807000.0,0.080889201
905388846424990,0.0,0.082829712
905388846425641,0.0,0.082830363
905388857795311,900000.0,0.094200033
905388857826439,807000.0,0.094231161
905388859766299,0.0,0.096171021
905388859766950,0.0,0.096171672
905388874390973,900000.0,0.110795695
905388874422712,807000.0,0.110827434
905388876291161,0.0,0.112695883
905388876292137,0.0,0.112696859
905388890711245,900000.0,0.127115967
905388890721581,807000.0,0.127126303
905388892446800,0.0,0.128851522
905388892447248,0.0,0.12885197
905388907470238,900000.0,0.14387496
905388907482689,807000.0,0.143887411
905388909211856,0.0,0.145616578
905388909212222,0.0,0.145616944
905388924682844,900000.0,0.161087566
905388924702334,807000.0,0.161107056
905388926411237,0.0,0.162815959
905388926411807,0.0,0.162816529
905388938435895,900000.0,0.174840617
905388938467756,807000.0,0.174872478
905388938718895,0.0,0.175123617
905388938719546,0.0,0.175124268
905388946423200,900000.0,0.182827922
905388946440534,807000.0,0.182845256
905388948337995,0.0,0.184742717
905388948338809,0.0,0.184743531
905388949267479,900000.0,0.185672201
905388949297142,807000.0,0.185701864
905388951294375,0.0,0.187699097
905388951294741,0.0,0.187699463
905389014974592,900000.0,0.251379314
905389014996442,807000.0,0.251401164
905389016341983,0.0,0.252746705
905389016342512,0.0,0.252747234
905389028296247,900000.0,0.264700969
905389028305117,807000.0,0.264709839
905389029650861,0.0,0.266055583
905389029651756,0.0,0.266056478
905389042219424,900000.0,0.278624146
905389042238141,807000.0,0.278642863
905389044424543,0.0,0.280829265
905389044425113,0.0,0.280829835
905389048059634,900000.0,0.284464356
905389048080630,807000.0,0.284485352
905389049998884,0.0,0.286403606
905389049999331,0.0,0.286404053
905389053023379,900000.0,0.289428101
905389053038841,807000.0,0.289443563
905389054357160,0.0,0.290761882
905389054357445,0.0,0.290762167
905389058176293,900000.0,0.294581015
905389058194033,807000.0,0.294598755
905389060263695,0.0,0.296668417
905389060264387,0.0,0.296669109
905389075704003,900000.0,0.312108725
905389075731631,807000.0,0.312136353
905389078567243,0.0,0.314971965
905389078568301,0.0,0.314973023
905389092200218,900000.0,0.32860494
905389092228335,807000.0,0.328633057
905389094133161,0.0,0.330537883
905389094133934,0.0,0.330538656
905389108057966,900000.0,0.344462688
905389108080386,807000.0,0.344485108
905389109983666,0.0,0.346388388
905389109983991,0.0,0.346388713
905389125992129,900000.0,0.362396851
905389126015729,807000.0,0.362420451
905389127941226,0.0,0.364345948
905389127941918,0.0,0.36434664
